common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
ATLANTIC CROAKER,202001117wdS:8AM-8PM,2.02011E+20,2020,1,7,5,1.58362E+15,7,1,wd,8835440702,0,5,0,0,0,5,0,0,0,0,1,1,14837.99275,8,14837.99275,5,0,0,0,202001117wdS:8AM-8PM,,0,5/4/21
,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,1,4039.211395,8,4039.211395,0,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,1,4039.211395,8,4039.211395,0,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
GULF TOADFISH,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8783010202,0,1,0,0,0,1,0,0,0,0,2,1,4039.211395,8,4039.211395,1,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
BONNETHEAD,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8708030101,0,3,0,0,0,3,0,0,0,0,2,1,10435.85496,8,10435.85496,3,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
STINGRAY GENUS,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8713050100,0,1,0,0,0,1,0,0,0,0,2,1,10435.85496,8,10435.85496,1,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,2,1,10435.85496,8,10435.85496,1,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8835440102,0,3,0,0,0,3,0,0,0,0,2,1,10435.85496,8,10435.85496,3,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,1,10435.85496,8,10435.85496,0,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,1,10435.85496,8,10435.85496,0,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,1,10435.85496,8,10435.85496,0,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,1,10435.85496,8,10435.85496,1,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
GULF TOADFISH,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8783010202,0,1,0,0,0,1,0,0,0,0,2,1,10435.85496,8,10435.85496,1,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
SILVER PERCH,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,8835440301,0,1,0,0,0,1,0,0,0,0,2,1,10435.85496,8,10435.85496,1,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
,2020011223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,1,10435.85496,8,10435.85496,0,0,0,0,2020011223weS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,2,2,6936.904334,8,6936.904334,1,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
FLORIDA POMPANO,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835280901,1,0,0,1,0,0,407,1.68,0,0,2,2,6936.904334,8,6936.904334,1,1.68,407,1,2020021223wdS:8AM-8PM,,0,5/4/21
,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,2,6936.904334,8,6936.904334,0,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GAG,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835020501,0,4,0,0,0,4,0,0,0,0,2,2,6936.904334,8,6936.904334,4,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GAG,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835020501,0,4,0,0,0,4,0,0,0,0,2,2,6936.904334,8,6936.904334,4,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,2,6936.904334,8,6936.904334,0,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
SOUTHERN PUFFER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8861010208,0,1,0,0,0,1,0,0,0,0,2,2,6936.904334,8,6936.904334,1,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
SOUTHERN PUFFER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8861010208,0,4,0,0,0,4,0,0,0,0,2,2,7056.506133,8,7056.506133,4,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835360102,0,1,0,0,0,1,0,0,0,0,2,2,7056.506133,8,7056.506133,1,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,2,2,7056.506133,8,7056.506133,2,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
PINFISH,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835430201,0,1,0,0,0,1,0,0,0,0,2,2,7056.506133,8,7056.506133,1,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
SOUTHERN PUFFER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8861010208,0,2,0,0,0,2,0,0,0,0,2,2,7056.506133,8,7056.506133,2,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,2,7056.506133,8,7056.506133,0,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835430301,0,2,0,0,0,2,0,0,0,0,2,2,7056.506133,8,7056.506133,2,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,2,2,7056.506133,8,7056.506133,2,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,2,7056.506133,8,7056.506133,10,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021223wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,2,7056.506133,8,7056.506133,10,0,0,0,2020021223wdS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,7741.291955,8,7741.291955,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,7741.291955,8,7741.291955,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,7741.291955,8,7741.291955,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,3461.1706,8,3461.1706,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,3461.1706,8,3461.1706,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,3461.1706,8,3461.1706,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,3461.1706,8,3461.1706,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.29792E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,3461.1706,8,3461.1706,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
PINFISH,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,8835430201,0,2,0,0,0,2,0,0,0,0,3,1,1687.38689,8,1687.38689,2,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
PINFISH,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,8835430201,0,1,1,0,1,1,0,0,180,0.1,3,1,1687.38689,8,1687.38689,2,0.1,180,1,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,1687.38689,8,1687.38689,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
ATLANTIC SHARPNOSE SHARK,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,8708020301,0,1,0,0,0,1,0,0,0,0,3,1,889.7622487,8,889.7622487,1,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
GAFFTOPSAIL CATFISH,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,8777180101,0,1,0,0,0,1,0,0,0,0,3,1,889.7622487,8,889.7622487,1,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,1,889.7622487,8,889.7622487,0,0,0,0,2020011233weS:8AM-8PM,,0,5/4/21
,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,1,4352.64921,8,4352.64921,0,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,1,4352.64921,8,4352.64921,0,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
PINFISH,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8835430201,0,5,0,0,0,5,0,0,0,0,3,1,4352.64921,8,4352.64921,5,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
SCALED SARDINE,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8747010804,0,10,0,0,0,10,0,0,0,0,3,1,4352.64921,8,4352.64921,10,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
WHITE GRUNT,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8835400102,0,10,0,0,0,10,0,0,0,0,3,1,4352.64921,8,4352.64921,10,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8835430301,1,3,0,1,0,3,323,0.84,0,0,3,1,4352.64921,8,4352.64921,4,0.84,323,1,2020011233wdS:8AM-8PM,,0,5/4/21
,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,1,4352.64921,8,4352.64921,0,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
BLUE RUNNER,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8835280306,0,2,0,0,0,2,0,0,0,0,3,1,4352.64921,8,4352.64921,2,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
PINFISH,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8835430201,0,1,0,0,0,1,0,0,0,0,3,1,4352.64921,8,4352.64921,1,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.54662E+15,7,1,wd,8850030502,0,1,0,0,0,1,0,0,0,0,3,1,4352.64921,8,4352.64921,1,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011283weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.56312E+15,7,1,we,8835360401,0,1,0,0,0,1,0,0,0,0,8,1,44371.35872,8,44371.35872,1,0,0,0,2020011283weS:8AM-8PM,,0,5/4/21
GRUNT FAMILY,2020011283weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.56312E+15,7,1,we,8835400000,0,4,0,0,0,4,0,0,0,0,8,1,44371.35872,8,44371.35872,4,0,0,0,2020011283weS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8777180202,0,3,0,0,0,3,0,0,0,0,4,1,75710.67765,8,75710.67765,3,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8777180202,0,4,0,0,0,4,0,0,0,0,4,1,75710.67765,8,75710.67765,4,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,4,1,75710.67765,8,75710.67765,1,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835280303,0,2,0,0,0,2,0,0,0,0,4,1,75710.67765,8,75710.67765,2,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,4,1,75710.67765,8,75710.67765,2,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8850030502,0,4,0,0,0,4,0,0,0,0,4,1,75710.67765,8,75710.67765,4,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8850030502,0,2,0,0,0,2,0,0,0,0,4,1,75710.67765,8,75710.67765,2,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8777180202,0,2,0,0,0,2,0,0,0,0,4,1,75710.67765,8,75710.67765,2,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,4,1,75710.67765,8,75710.67765,1,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835360102,0,5,0,0,0,5,0,0,0,0,4,1,75710.67765,8,75710.67765,5,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835430301,0,3,0,0,0,3,0,0,0,0,4,1,75710.67765,8,75710.67765,3,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8777180202,0,5,0,0,0,5,0,0,0,0,4,1,75710.67765,8,75710.67765,5,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835360102,0,5,0,0,0,5,0,0,0,0,4,1,75710.67765,8,75710.67765,5,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835430301,0,2,0,0,0,2,0,0,0,0,4,1,75710.67765,8,75710.67765,2,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8835280303,0,4,0,0,0,4,0,0,0,0,4,1,75710.67765,8,75710.67765,4,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020011243wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57152E+15,7,1,wd,8850030502,0,4,0,0,0,4,0,0,0,0,4,1,75710.67765,8,75710.67765,4,0,0,0,2020011243wdS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020011243weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57412E+15,7,1,we,8835440100,0,1,0,0,0,1,0,0,0,0,4,1,24294.80525,8,24294.80525,1,0,0,0,2020011243weS:8AM-8PM,,0,5/4/21
PINFISH,2020011243weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57412E+15,7,1,we,8835430201,0,1,0,0,0,1,0,0,0,0,4,1,24294.80525,8,24294.80525,1,0,0,0,2020011243weS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020011243weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57412E+15,7,1,we,8835440100,0,0,16,0,16,0,0,0,0,0,4,1,24294.80525,8,24294.80525,16,0,0,16,2020011243weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,4734.866933,8,4734.866933,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,4734.866933,8,4734.866933,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,2,4734.866933,8,4734.866933,1,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,2,4734.866933,8,4734.866933,1,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,4734.866933,8,4734.866933,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,2,4734.866933,8,4734.866933,1,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,2,6849.445519,8,6849.445519,0,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021223weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57432E+15,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,2,2,6849.445519,8,6849.445519,1,0,0,0,2020021223weS:8AM-8PM,,0,5/4/21
,2020021213weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57712E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,2,587.1919963,8,587.1919963,0,0,0,0,2020021213weS:8AM-8PM,,0,5/4/21
LIZARDFISH GENUS,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57842E+15,7,1,wd,8762020100,0,3,0,0,0,3,0,0,0,0,3,1,33579.63306,8,33579.63306,3,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
LIZARDFISH GENUS,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57842E+15,7,1,wd,8762020100,0,3,0,0,0,3,0,0,0,0,3,1,33579.63306,8,33579.63306,3,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57842E+15,7,1,wd,8835440100,0,1,0,0,0,1,0,0,0,0,3,1,33579.63306,8,33579.63306,1,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
,2020011233wdS:8AM-8PM,2.02011E+21,2020,12,3,3,1.57842E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,1,33579.63306,8,33579.63306,0,0,0,0,2020011233wdS:8AM-8PM,,0,5/4/21
NEEDLEFISH FAMILY,2020011283weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.58102E+15,7,1,we,8803020000,0,1,0,0,0,1,0,0,0,0,8,1,4137.906968,8,4137.906968,1,0,0,0,2020011283weS:8AM-8PM,,0,5/4/21
GRUNT FAMILY,2020011283weS:8AM-8PM,2.02011E+21,2020,12,3,3,1.58102E+15,7,1,we,8835400000,0,3,0,0,0,3,0,0,0,0,8,1,4137.906968,8,4137.906968,3,0,0,0,2020011283weS:8AM-8PM,,0,5/4/21
