common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
,2020011223wdS:8AM-8PM,2020112231565420200128,2020,12,3,5,1565420200128003,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,01,13437.262102,8,13437.262102,0,0,0,0,2020011223wdS:8AM-8PM,,0,05/04/2021
,2020011223wdS:8AM-8PM,2020112231565420200128,2020,12,3,5,1565420200128004,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,01,13437.262102,8,13437.262102,0,0,0,0,2020011223wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011223wdS:8AM-8PM,2020112231565420200128,2020,12,3,5,1565420200128005,7,1,wd,8762020100,0,2,0,0,0,2,0,0,0,0,2,01,16124.714522,8,16124.714522,2,0,0,0,2020011223wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011223wdS:8AM-8PM,2020112231565420200128,2020,12,3,5,1565420200128006,7,1,wd,8762020100,0,1,0,0,0,1,0,0,0,0,2,01,16124.714522,8,16124.714522,1,0,0,0,2020011223wdS:8AM-8PM,,0,05/04/2021
PINFISH,2020011223wdS:8AM-8PM,2020112231565420200128,2020,12,3,5,1565420200128006,7,1,wd,8835430201,0,1,0,0,0,1,0,0,0,0,2,01,16124.714522,8,16124.714522,1,0,0,0,2020011223wdS:8AM-8PM,,0,05/04/2021
,2020011213weS:8AM-8PM,2020112131566020200118,2020,12,3,5,1566020200118001,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,778.92563941,8,778.92563941,0,0,0,0,2020011213weS:8AM-8PM,,0,05/04/2021
,2020021243weS:8AM-8PM,2020112431574120200202,2020,12,3,5,1574120200202001,7,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,8067.5780816,8,8067.5780816,0,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
,2020021243weS:8AM-8PM,2020112431574120200202,2020,12,3,5,1574120200202002,7,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,8067.5780816,8,8067.5780816,0,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
,2020021213weS:8AM-8PM,2020112131577120200207,2020,12,3,5,1577120200207001,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,9290.6659254,8,9290.6659254,0,0,0,0,2020021213weS:8AM-8PM,,0,05/04/2021
,2020021213weS:8AM-8PM,2020112131577120200207,2020,12,3,5,1577120200207002,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,576.41022233,8,576.41022233,0,0,0,0,2020021213weS:8AM-8PM,,0,05/04/2021
RED SNAPPER,2020021213weS:8AM-8PM,2020112131577120200207,2020,12,3,5,1577120200207003,7,1,we,8835360107,0,5,0,0,0,5,0,0,0,0,1,02,576.41022233,8,576.41022233,5,0,0,0,2020021213weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021213weS:8AM-8PM,2020112131577120200207,2020,12,3,5,1577120200207003,7,1,we,8835430301,1,2,0,1,0,2,323,0.84,0,0,1,02,576.41022233,8,576.41022233,3,0.84,323,1,2020021213weS:8AM-8PM,,0,05/04/2021
,2020021213weS:8AM-8PM,2020112131577120200221,2020,12,3,5,1577120200221001,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,10074.540097,8,10074.540097,0,0,0,0,2020021213weS:8AM-8PM,,0,05/04/2021
NORTHERN KINGFISH,2020021213weS:8AM-8PM,2020112131577120200221,2020,12,3,5,1577120200221002,7,1,we,8835440603,1,0,0,1,0,0,274,0.28,0,0,1,02,10074.540097,8,10074.540097,1,0.28,274,1,2020021213weS:8AM-8PM,,0,05/04/2021
SEA BASS FAMILY,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113004,7,1,wd,8835020000,0,5,0,0,0,5,0,0,0,0,3,01,66203.63223,8,66203.63223,5,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
PINFISH,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113004,7,1,wd,8835430201,0,10,0,0,0,10,0,0,0,0,3,01,66203.63223,8,66203.63223,10,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113005,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,66203.63223,8,66203.63223,0,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113006,7,1,wd,8835020301,0,4,0,0,0,4,0,0,0,0,3,01,66203.63223,8,66203.63223,4,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113006,7,1,wd,8835430301,1,0,0,1,0,0,308,0.6,0,0,3,01,66203.63223,8,66203.63223,1,0.6,308,1,2020011233wdS:8AM-8PM,,0,05/04/2021
,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113007,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,66203.63223,8,66203.63223,0,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
PINFISH,2020011233wdS:8AM-8PM,2020112331578420200113,2020,12,3,5,1578420200113008,7,1,wd,8835430201,0,1,0,0,0,1,0,0,0,0,3,01,66203.63223,8,66203.63223,1,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
,2020011233weS:8AM-8PM,2020112331578420200117,2020,12,3,5,1578420200117015,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,520.39027783,8,520.39027783,0,0,0,0,2020011233weS:8AM-8PM,,0,05/04/2021
,2020011233weS:8AM-8PM,2020112331578420200117,2020,12,3,5,1578420200117016,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,520.39027783,8,520.39027783,0,0,0,0,2020011233weS:8AM-8PM,,0,05/04/2021
,2020011233weS:8AM-8PM,2020112331578420200117,2020,12,3,5,1578420200117017,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,520.39027783,8,520.39027783,0,0,0,0,2020011233weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011233weS:8AM-8PM,2020112331578420200120,2020,12,3,5,1578420200120032,7,1,we,8835360102,5,13,0,5,0,13,1364,1.68,0,0,3,01,503.52563438,8,503.52563438,18,1.68,1364,5,2020011233weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011233wdS:8AM-8PM,2020112331578420200122,2020,12,3,5,1578420200122001,7,1,wd,8835360102,0,4,0,0,0,4,0,0,0,0,3,01,24111.72265,8,24111.72265,4,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
PINFISH,2020011233wdS:8AM-8PM,2020112331578420200122,2020,12,3,5,1578420200122002,7,1,wd,8835430201,0,2,0,0,0,2,0,0,0,0,3,01,24111.72265,8,24111.72265,2,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
,2020011233wdS:8AM-8PM,2020112331578420200122,2020,12,3,5,1578420200122003,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,24111.72265,8,24111.72265,0,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021233weS:8AM-8PM,2020112331578420200221,2020,12,3,5,1578420200221001,7,1,we,8835360102,1,0,0,1,0,0,209,0.12,0,0,3,02,5840.6602123,8,5840.6602123,1,0.12,209,1,2020021233weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021233weS:8AM-8PM,2020112331578420200221,2020,12,3,5,1578420200221001,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,3,02,5840.6602123,8,5840.6602123,1,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
,2020021243weS:8AM-8PM,2020112431581120200221,2020,12,3,5,1581120200221003,7,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,20328.1399,8,20328.1399,0,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021243weS:8AM-8PM,2020112431581120200221,2020,12,3,5,1581120200221004,7,1,we,8835360102,0,7,0,0,0,7,0,0,0,0,4,02,20328.1399,8,20328.1399,7,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021243weS:8AM-8PM,2020112431581120200221,2020,12,3,5,1581120200221005,7,1,we,8835360102,0,7,0,0,0,7,0,0,0,0,4,02,20328.1399,8,20328.1399,7,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
,2020021243weS:8AM-8PM,2020112431581120200221,2020,12,3,5,1581120200221006,7,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,20328.1399,8,20328.1399,0,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021243weS:8AM-8PM,2020112431581120200221,2020,12,3,5,1581120200221007,7,1,we,8835360102,0,10,0,0,0,10,0,0,0,0,4,02,20328.1399,8,20328.1399,10,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021243weS:8AM-8PM,2020112431581120200221,2020,12,3,5,1581120200221008,7,1,we,8835360102,0,10,0,0,0,10,0,0,0,0,4,02,20328.1399,8,20328.1399,10,0,0,0,2020021243weS:8AM-8PM,,0,05/04/2021
,2020021213weS:8AM-8PM,2020112131581620200222,2020,12,3,5,1581620200222003,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,2054.3818424,8,2054.3818424,0,0,0,0,2020021213weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011233wdS:8AM-8PM,2020112331582720200106,2020,12,3,5,1582720200106002,7,1,wd,8835360102,0,1,0,0,0,1,0,0,0,0,3,01,9707.4308075,8,9707.4308075,1,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011233wdS:8AM-8PM,2020112331582720200106,2020,12,3,5,1582720200106003,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,3,01,9707.4308075,8,9707.4308075,2,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020011233weN:8PM-8AM,2020112331582720200112,2020,12,3,5,1582720200112001,7,1,we,8835010105,0,3,0,0,0,3,0,0,0,0,3,01,586.04881442,8,586.04881442,3,0,0,0,2020011233weN:8PM-8AM,,0,05/04/2021
GRAY SNAPPER,2020011233weN:8PM-8AM,2020112331582720200112,2020,12,3,5,1582720200112001,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,01,586.04881442,8,586.04881442,2,0,0,0,2020011233weN:8PM-8AM,,0,05/04/2021
COMMON SNOOK,2020011233weN:8PM-8AM,2020112331582720200112,2020,12,3,5,1582720200112002,7,1,we,8835010105,0,2,0,0,0,2,0,0,0,0,3,01,586.04881442,8,586.04881442,2,0,0,0,2020011233weN:8PM-8AM,,0,05/04/2021
GRAY SNAPPER,2020011233weN:8PM-8AM,2020112331582720200112,2020,12,3,5,1582720200112002,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,01,586.04881442,8,586.04881442,1,0,0,0,2020011233weN:8PM-8AM,,0,05/04/2021
,2020011233weN:8PM-8AM,2020112331582720200112,2020,12,3,5,1582720200112003,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,586.04881442,8,586.04881442,0,0,0,0,2020011233weN:8PM-8AM,,0,05/04/2021
,2020011233weN:8PM-8AM,2020112331582720200112,2020,12,3,5,1582720200112004,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,586.04881442,8,586.04881442,0,0,0,0,2020011233weN:8PM-8AM,,0,05/04/2021
,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201001,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,5647.0821758,8,5647.0821758,0,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201002,7,1,we,8835430201,0,3,0,0,0,3,0,0,0,0,3,02,5647.0821758,8,5647.0821758,3,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201003,7,1,we,8835020301,0,1,0,0,0,1,0,0,0,0,3,02,5647.0821758,8,5647.0821758,1,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
GAG,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201003,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,5647.0821758,8,5647.0821758,1,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201003,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,5647.0821758,8,5647.0821758,1,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201003,7,1,we,8835430301,1,0,0,1,0,0,336,0.96,0,0,3,02,5647.0821758,8,5647.0821758,1,0.96,336,1,2020021233weS:8AM-8PM,,0,05/04/2021
INSHORE LIZARDFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201004,7,1,we,8762020101,0,1,0,0,0,1,0,0,0,0,3,02,5647.0821758,8,5647.0821758,1,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201004,7,1,we,8835020301,0,2,0,0,0,2,0,0,0,0,3,02,5647.0821758,8,5647.0821758,2,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201005,7,1,we,8835020301,0,3,0,0,0,3,0,0,0,0,3,02,5647.0821758,8,5647.0821758,3,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
LANE SNAPPER,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201005,7,1,we,8835360112,0,1,0,0,0,1,0,0,0,0,3,02,5647.0821758,8,5647.0821758,1,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201005,7,1,we,8835430201,0,3,0,0,0,3,0,0,0,0,3,02,5647.0821758,8,5647.0821758,3,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201006,7,1,we,8835430201,0,3,0,0,0,3,0,0,0,0,3,02,5647.0821758,8,5647.0821758,3,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201007,7,1,we,8835430201,0,2,0,0,0,2,0,0,0,0,3,02,5647.0821758,8,5647.0821758,2,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201008,7,1,we,8835430201,0,2,0,0,0,2,0,0,0,0,3,02,5647.0821758,8,5647.0821758,2,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201009,7,1,we,8835430201,0,2,0,0,0,2,0,0,0,0,3,02,5647.0821758,8,5647.0821758,2,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201010,7,1,we,8835020301,0,5,0,0,0,5,0,0,0,0,3,02,5647.0821758,8,5647.0821758,5,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201010,7,1,we,8835430201,0,5,0,0,0,5,0,0,0,0,3,02,5647.0821758,8,5647.0821758,5,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201011,7,1,we,8835020301,0,5,0,0,0,5,0,0,0,0,3,02,5647.0821758,8,5647.0821758,5,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201011,7,1,we,8835430201,0,5,0,0,0,5,0,0,0,0,3,02,5647.0821758,8,5647.0821758,5,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201012,7,1,we,8835430201,0,20,0,0,0,20,0,0,0,0,3,02,5647.0821758,8,5647.0821758,20,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201013,7,1,we,8835430201,0,20,0,0,0,20,0,0,0,0,3,02,5647.0821758,8,5647.0821758,20,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201014,7,1,we,8835430201,0,10,0,0,0,10,0,0,0,0,3,02,5647.0821758,8,5647.0821758,10,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201015,7,1,we,8835430201,0,10,0,0,0,10,0,0,0,0,3,02,5647.0821758,8,5647.0821758,10,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201016,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,3563.8237044,8,3563.8237044,0,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
,2020021233weS:8AM-8PM,2020112331582720200201,2020,12,3,5,1582720200201017,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,3563.8237044,8,3563.8237044,0,0,0,0,2020021233weS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331582720200225,2020,12,3,5,1582720200225001,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,19343.116717,8,19343.116717,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331582720200225,2020,12,3,5,1582720200225002,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,19343.116717,8,19343.116717,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331582720200225,2020,12,3,5,1582720200225003,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,19343.116717,8,19343.116717,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331582720200225,2020,12,3,5,1582720200225004,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,19343.116717,8,19343.116717,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331582720200225,2020,12,3,5,1582720200225005,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,19343.116717,8,19343.116717,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331582720200225,2020,12,3,5,1582720200225006,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,70646.942698,8,70646.942698,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011233wdS:8AM-8PM,2020112331583520200123,2020,12,3,5,1583520200123010,7,1,wd,8738010101,0,1,0,0,0,1,0,0,0,0,3,01,7827.9377354,8,7827.9377354,1,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
,2020011233wdS:8AM-8PM,2020112331583520200123,2020,12,3,5,1583520200123011,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,7827.9377354,8,7827.9377354,0,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
,2020011233wdS:8AM-8PM,2020112331583520200123,2020,12,3,5,1583520200123012,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,7827.9377354,8,7827.9377354,0,0,0,0,2020011233wdS:8AM-8PM,,0,05/04/2021
PINFISH,2020021233wdS:8AM-8PM,2020112331583520200204,2020,12,3,5,1583520200204012,7,1,wd,8835430201,0,1,0,0,0,1,0,0,0,0,3,02,2803.9391947,8,2803.9391947,1,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
,2020021233wdS:8AM-8PM,2020112331583520200204,2020,12,3,5,1583520200204013,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,2803.9391947,8,2803.9391947,0,0,0,0,2020021233wdS:8AM-8PM,,0,05/04/2021
SAND SEATROUT,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223001,7,1,we,8835440106,0,4,0,0,0,4,0,0,0,0,2,02,3023.9276858,8,3023.9276858,4,0,0,0,2020021223weS:8AM-8PM,,0,05/04/2021
SAND SEATROUT,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223002,7,1,we,8835440106,0,5,0,0,0,5,0,0,0,0,2,02,3023.9276858,8,3023.9276858,5,0,0,0,2020021223weS:8AM-8PM,,0,05/04/2021
SAND SEATROUT,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223003,7,1,we,8835440106,0,10,0,0,0,10,0,0,0,0,2,02,3023.9276858,8,3023.9276858,10,0,0,0,2020021223weS:8AM-8PM,,0,05/04/2021
SAND SEATROUT,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223004,7,1,we,8835440106,0,2,0,0,0,2,0,0,0,0,2,02,3023.9276858,8,3023.9276858,2,0,0,0,2020021223weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223005,7,1,we,8835430301,0,0,3,0,3,0,0,0,954,2.18,2,02,3023.9276858,8,3023.9276858,3,2.18,954,3,2020021223weS:8AM-8PM,,0,05/04/2021
,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223006,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,3023.9276858,8,3023.9276858,0,0,0,0,2020021223weS:8AM-8PM,,0,05/04/2021
,2020021223weS:8AM-8PM,2020112231583720200223,2020,12,3,5,1583720200223007,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,3023.9276858,8,3023.9276858,0,0,0,0,2020021223weS:8AM-8PM,,0,05/04/2021
,2020011213weS:8AM-8PM,2020112131583920200103,2020,12,3,5,1583920200103001,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,20676.555779,8,20676.555779,0,0,0,0,2020011213weS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118001,7,1,we,8850030502,0.7195843615,0,0,1,0,0,264.08746069,0.2734420574,0,0,3,01,32.625513076,2,32.625513076,0.7195843615,0.2734420574,264.08746069,0.7195843615,2020011235weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118002,7,1,we,8835250101,0,2,0,0,0,2,0,0,0,0,3,01,32.625513076,2,32.625513076,2,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
KING MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118002,7,1,we,8850030501,0,2,0,0,0,2,0,0,0,0,3,01,32.625513076,2,32.625513076,2,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118002,7,1,we,8850030502,0.7195843615,0,0,1,0,0,279.19873228,0.3310088063,0,0,3,01,32.625513076,2,32.625513076,0.7195843615,0.3310088063,279.19873228,0.7195843615,2020011235weS:8AM-8PM,,0,05/04/2021
,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118003,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,32.625513076,2,32.625513076,0,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118004,7,1,we,8835250101,0,1,0,0,0,1,0,0,0,0,3,01,32.625513076,2,32.625513076,1,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
LITTLE TUNNY,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118004,7,1,we,8850030102,0.7195843615,0,0,1,0,0,443.98355107,2.489761891,0,0,3,01,32.625513076,2,32.625513076,0.7195843615,2.489761891,443.98355107,0.7195843615,2020011235weS:8AM-8PM,,0,05/04/2021
KING MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118004,7,1,we,8850030501,2.1587530846,2,0,3,0,2,1518.3230029,6.0301169498,0,0,3,01,32.625513076,2,32.625513076,4.1587530846,6.0301169498,1518.3230029,2.1587530846,2020011235weS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118004,7,1,we,8850030502,1.4391687231,0,0,2,0,0,589.33959211,0.8203261722,0,0,3,01,32.625513076,2,32.625513076,1.4391687231,0.8203261722,589.33959211,1.4391687231,2020011235weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118005,7,1,we,8835250101,0,1,0,0,0,1,0,0,0,0,3,01,32.625513076,2,32.625513076,1,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
KING MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118005,7,1,we,8850030501,0,2,0,0,0,2,0,0,0,0,3,01,32.625513076,2,32.625513076,2,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118006,7,1,we,8835250101,0,2,0,0,0,2,0,0,0,0,3,01,32.625513076,2,32.625513076,2,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
KING MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118006,7,1,we,8850030501,0,2,0,0,0,2,0,0,0,0,3,01,32.625513076,2,32.625513076,2,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118007,7,1,we,8835250101,0,1,0,0,0,1,0,0,0,0,3,01,32.625513076,2,32.625513076,1,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
KING MACKEREL,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118007,7,1,we,8850030501,0,2,0,0,0,2,0,0,0,0,3,01,32.625513076,2,32.625513076,2,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011235weS:8AM-8PM,2020112351000920200118,2020,12,5,3,1000920200118008,7,1,we,8835250101,0,1,0,0,0,1,0,0,0,0,3,01,32.625513076,2,32.625513076,1,0,0,0,2020011235weS:8AM-8PM,,0,05/04/2021
