prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,GENDER,AGE,REEF,date1,DIST,prim1,prim2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,date_published
RED DRUM,COMMON SNOOK,2020011233weS:8AM-8PM,2020112331000920200124,2020,7,12,57,12,57,614,1,3,K,5,1.5,,1,1,1,0,0,0,0,,,1000920200124012,7,1,2,,,,,Y,we,1000920200124,1,,1000920200124012,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1945,167648,169290,8,1,,8,1,8,1,24,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,12772.416808,2020011233weS:8AM-8PM,,0,1000920200124012,33511,05/04/2021
KING MACKEREL,GRAY SNAPPER,2020021233weS:8AM-8PM,2020112331000920200208,2020,6,12,97,12,81,632,1,3,K,5,8.5,0.00,77,11,1,5,0,0,0,,,1000920200208001,7,1,2,,,,,O,we,1000920200208,1,,1000920200208001,1,3,S:8AM-8PM,02,0,1,OSCEOLA,919,168848,172435,8,1,,8,1,8,1,39,2,16MAR202011:01,8,8835360102,8850030501,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208001,34746,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3,0.00,6,1,1,1,0,0,0,,,1000920200208002,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208002,1,3,S:8AM-8PM,02,,,HILLSBOROUGH,941,,,8,1,,8,1,8,1,76,2,16MAR202011:01,8,,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208002,33547,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3,0.00,6,1,1,1,0,0,0,,,1000920200208003,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208003,1,3,S:8AM-8PM,02,,,HILLSBOROUGH,943,,,8,1,,8,2,8,2,10,2,16MAR202011:01,8,,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208003,33547,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,81,12,81,632,1,3,K,5,3,0.00,14,1,1,1,0,0,0,,,1000920200208004,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208004,1,3,S:8AM-8PM,02,0,1,MANATEE,959,172436,,8,1,,8,1,8,1,73,2,16MAR202011:01,8,8850030502,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208004,34207,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,101,12,81,632,1,3,K,5,2.5,0.00,5,0,1,2,0,0,0,,,1000920200208005,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208005,1,3,S:8AM-8PM,02,0,1,PASCO,1017,,,8,1,,8,1,8,1,39,2,16MAR202011:01,8,,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208005,33543,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,101,12,81,632,1,3,K,5,4,0.00,29,2,1,1,0,0,0,,,1000920200208006,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208006,1,3,S:8AM-8PM,02,,,PASCO,1030,172436,,8,1,,8,2,8,1,53,2,16MAR202011:01,8,8850030502,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208006,33544,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,81,12,81,632,1,3,K,5,2,,5,3,1,0,0,0,0,,,1000920200208007,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208007,,3,S:8AM-8PM,02,,,MANATEE,1043,172436,,8,1,,8,1,8,1,23,2,16MAR202011:01,8,8850030502,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208007,34219,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,81,12,81,632,1,3,K,5,2,,2,2,1,0,0,0,0,,,1000920200208008,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208008,,3,S:8AM-8PM,02,,,MANATEE,1045,172436,,8,1,,8,1,8,1,19,2,16MAR202011:01,8,8850030502,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208008,34219,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,81,12,81,632,1,3,K,5,2,,0,0,1,0,0,0,0,,,1000920200208009,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208009,,3,S:8AM-8PM,02,,,MANATEE,1047,172436,,8,1,,8,1,8,1,21,2,16MAR202011:01,8,8850030502,,,,,,,,,24600.096662,2020021233weS:8AM-8PM,,0,1000920200208009,34219,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,81,12,81,632,1,3,K,5,2,0.00,0,0,1,1,0,0,0,,,1000920200208010,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208010,1,3,S:8AM-8PM,02,,,MANATEE,1148,,,8,1,,8,2,8,2,12,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208010,34207,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3,0.00,51,7,1,1,0,0,0,,,1000920200208011,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208011,1,3,S:8AM-8PM,02,,,HILLSBOROUGH,1231,,,8,1,,8,1,8,1,45,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208011,99998,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3,0.00,1,0,1,2,0,0,0,,,1000920200208012,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208012,1,3,S:8AM-8PM,02,,,HILLSBOROUGH,1233,,,8,1,,8,1,8,2,42,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208012,99998,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3.5,,0,0,1,0,0,0,0,,,1000920200208013,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208013,,3,S:8AM-8PM,02,,,HILLSBOROUGH,1251,,,8,1,,8,1,8,2,37,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208013,33614,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3.5,,0,0,1,0,0,0,0,,,1000920200208014,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208014,,3,S:8AM-8PM,02,,,HILLSBOROUGH,1253,,,8,1,,8,1,8,1,32,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208014,33614,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,57,12,81,632,1,3,K,5,3.5,,0,0,1,0,0,0,0,,,1000920200208015,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208015,,3,S:8AM-8PM,02,,,HILLSBOROUGH,1255,,,8,1,,8,1,8,1,27,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208015,33614,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,105,12,81,632,1,3,K,5,4.5,0.00,1,0,1,1,0,0,0,,,1000920200208016,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208016,1,3,S:8AM-8PM,02,,,POLK,1301,172436,,8,1,,8,2,8,1,55,2,16MAR202011:01,8,8850030502,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208016,99998,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,105,12,81,632,1,3,K,5,4.5,0.00,0,0,1,1,0,0,0,,,1000920200208017,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208017,1,3,S:8AM-8PM,02,,,POLK,1303,172436,,8,1,,8,2,8,1,52,2,16MAR202011:01,8,8850030502,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208017,99998,05/04/2021
SHEEPSHEAD,GRAY SNAPPER,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,103,12,81,632,1,3,K,5,7.5,0.00,103,15,1,5,0,0,0,,,1000920200208018,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208018,1,3,S:8AM-8PM,02,0,12,PINELLAS,1336,168848,169189,8,1,,8,1,8,1,52,2,16MAR202011:01,8,8835360102,8835430301,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208018,34684,05/04/2021
,SHEEPSHEAD,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,103,12,81,632,1,3,K,5,4,0.00,23,5,1,1,0,0,0,,,1000920200208019,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208019,1,3,S:8AM-8PM,02,,,PINELLAS,1343,169189,,8,1,,8,1,8,1,44,2,16MAR202011:01,8,8835430301,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208019,33713,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,105,12,81,632,1,3,K,5,3,,3,0,1,0,0,0,0,,,1000920200208020,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208020,,3,S:8AM-8PM,02,,,POLK,1350,,,8,1,,8,2,8,1,35,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208020,99998,05/04/2021
,,2020021233weS:8AM-8PM,2020112331000920200208,2020,7,12,105,12,81,632,1,3,K,5,3,0.00,2,0,1,1,0,0,0,,,1000920200208021,7,1,2,,,,,Y,we,1000920200208,1,,1000920200208021,1,3,S:8AM-8PM,02,,,POLK,1352,,,8,1,,8,2,8,1,7,2,16MAR202011:01,8,,,,,,,,,,2677.7491728,2020021233weS:8AM-8PM,,0,1000920200208021,99998,05/04/2021
,,2020021233weN:8PM-8AM,2020112331000920200214,2020,7,12,57,12,57,725,1,3,K,5,1.5,0.00,103,15,1,1,0,0,0,,,1000920200214003,7,1,2,,,,,Y,we,1000920200214,3,,1000920200214003,1,3,N:8PM-8AM,02,,,HILLSBOROUGH,2210,,,8,1,,8,1,8,1,27,2,16MAR202011:01,8,,,,,,,,,,879.07322162,2020021233weN:8PM-8AM,,0,1000920200214003,33613,05/04/2021
,,2020021233weN:8PM-8AM,2020112331000920200214,2020,7,12,57,12,57,725,1,3,K,5,1.5,0.00,0,0,1,1,0,0,0,,,1000920200214004,7,1,2,,,,,Y,we,1000920200214,3,,1000920200214004,1,3,N:8PM-8AM,02,,,HILLSBOROUGH,2212,,,8,1,,8,2,8,1,30,2,16MAR202011:01,8,,,,,,,,,,879.07322162,2020021233weN:8PM-8AM,,0,1000920200214004,33613,05/04/2021
,GRAY SNAPPER,2020011223weS:8AM-8PM,2020112231297920200117,2020,7,12,53,12,17,472,1,3,3,5,1.5,0.00,7,0,1,1,0,0,0,,,1297920200117004,7,1,2,,,,,Y,we,1297920200117,5,,1297920200117004,1,2,S:8AM-8PM,01,,,HERNANDO,1355,168848,,8,1,,8,2,8,1,63,2,20FEB202011:30,8,8835360102,,,,,,,,,569.88960616,2020011223weS:8AM-8PM,,0,1297920200117004,34608,05/04/2021
,GRAY SNAPPER,2020011223weS:8AM-8PM,2020112231297920200117,2020,7,12,53,12,17,472,1,3,3,5,1.5,0.00,5,0,1,1,0,0,0,,,1297920200117005,7,1,2,,,,,Y,we,1297920200117,5,,1297920200117005,1,2,S:8AM-8PM,01,,,HERNANDO,1357,168848,,8,1,,8,2,8,2,62,2,20FEB202011:30,8,8835360102,,,,,,,,,569.88960616,2020011223weS:8AM-8PM,,0,1297920200117005,34608,05/04/2021
,MULLET GENUS,2020011223weS:8AM-8PM,2020112231297920200126,2020,6,12,69,12,53,145,4,3,3,5,3.5,0.00,52,8,1,0,16,0,0,,,1297920200126001,7,1,1,,,,,O,we,1297920200126,1,,1297920200126001,1,2,S:8AM-8PM,01,16,0,LAKE,1135,170334,,8,1,,8,2,1,1,70,2,20FEB202011:30,8,8836010100,,,,,,,,,3386.2483511,2020011223weS:8AM-8PM,,0,1297920200126001,34736,05/04/2021
,MULLET GENUS,2020011223weS:8AM-8PM,2020112231297920200126,2020,0,26,27,12,53,145,4,3,3,5,4,0.00,156,30,1,0,18,0,0,,,1297920200126002,7,1,1,,,,,O,we,1297920200126,1,,1297920200126002,1,2,S:8AM-8PM,01,18,0,,1200,170334,,8,1,,8,2,1,1,81,2,20FEB202011:30,8,8836010100,,,,,,,,,3386.2483511,2020011223weS:8AM-8PM,,0,1297920200126002,49067,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,4.5,,140,38,1,0,0,0,0,,,1297920200209001,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209001,,3,S:8AM-8PM,02,,,PINELLAS,1330,,,8,1,,8,2,8,1,74,2,16MAR202011:01,8,,,,,,,,,,9961.9957677,2020021233weS:8AM-8PM,,0,1297920200209001,99998,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,4,,0,0,1,0,0,0,0,,,1297920200209002,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209002,,3,S:8AM-8PM,02,,,PINELLAS,1400,,,8,1,,8,2,8,1,24,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209002,33755,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,4,,998,98,1,0,0,0,0,,,1297920200209003,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209003,,3,S:8AM-8PM,02,,,PINELLAS,1402,,,8,1,,8,2,8,1,39,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209003,33755,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,6,12,95,12,103,742,3,3,2,5,4,,0,0,1,0,0,0,0,,,1297920200209004,7,1,2,,,,,O,we,1297920200209,1,,1297920200209004,,3,S:8AM-8PM,02,,,ORANGE,1404,,,8,1,,8,2,8,1,62,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209004,32808,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,4,,1,0,1,0,0,0,0,,,1297920200209005,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209005,,3,S:8AM-8PM,02,,,PINELLAS,1406,,,8,1,,8,2,8,1,60,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209005,33755,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,4,,0,0,1,0,0,0,0,,,1297920200209006,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209006,,3,S:8AM-8PM,02,,,PINELLAS,1408,,,8,1,,8,2,8,1,30,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209006,33777,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,4,,0,0,1,0,0,0,0,,,1297920200209007,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209007,,3,S:8AM-8PM,02,,,PINELLAS,1410,,,8,1,,8,2,8,2,27,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209007,33777,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,2.5,0.00,12,2,1,1,0,0,0,,,1297920200209008,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209008,1,3,S:8AM-8PM,02,0,2,PASCO,1425,,,8,1,,8,2,8,1,49,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209008,34668,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,2.5,,3,3,1,0,0,0,0,,,1297920200209009,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209009,,3,S:8AM-8PM,02,,,PASCO,1427,,,8,1,,8,2,8,2,51,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209009,34668,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,2.5,,4,0,1,0,0,0,0,,,1297920200209010,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209010,,3,S:8AM-8PM,02,,,PASCO,1429,,,8,1,,8,2,8,1,23,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209010,34668,05/04/2021
,SPANISH MACKEREL,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,2.5,0.00,156,4,1,1,0,0,0,,,1297920200209011,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209011,1,3,S:8AM-8PM,02,,,PINELLAS,1431,172436,,8,1,,8,2,8,1,68,2,16MAR202011:01,8,8850030502,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209011,34684,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,4,25,13,12,103,742,3,3,2,5,1.5,,0,0,1,0,0,0,0,,,1297920200209012,7,1,2,,,,,O,we,1297920200209,1,,1297920200209012,,3,S:8AM-8PM,02,,,,1445,,,8,1,,8,2,8,1,24,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209012,01030,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,4,25,13,12,103,742,3,3,2,5,1.5,0.00,6,3,1,1,0,0,0,,,1297920200209013,7,1,2,,,,,O,we,1297920200209,1,,1297920200209013,1,3,S:8AM-8PM,02,0,1,,1447,,,8,1,,8,2,8,1,85,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209013,01030,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,103,12,103,742,3,3,2,5,3,0.00,200,6,1,1,0,0,0,,,1297920200209014,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209014,1,3,S:8AM-8PM,02,,,PINELLAS,1600,,,8,1,,8,1,8,1,55,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209014,99998,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,4,,0,0,1,0,0,0,0,,,1297920200209015,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209015,,3,S:8AM-8PM,02,,,PASCO,1605,,,8,1,,8,2,8,1,38,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209015,34638,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,4,0.00,5,0,1,2,0,0,0,,,1297920200209016,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209016,1,3,S:8AM-8PM,02,,,PASCO,1607,,,8,1,,8,2,8,1,33,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209016,33540,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,4,0.00,5,0,1,1,0,0,0,,,1297920200209017,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209017,1,3,S:8AM-8PM,02,,,PASCO,1630,,,8,1,,8,2,8,1,33,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209017,33540,05/04/2021
,,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,4,,5,0,1,0,0,0,0,,,1297920200209018,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209018,,3,S:8AM-8PM,02,,,PASCO,1632,,,8,1,,8,2,8,2,26,2,16MAR202011:01,8,,,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209018,33540,05/04/2021
GAG,GULF FLOUNDER,2020021233weS:8AM-8PM,2020112331297920200209,2020,7,12,101,12,103,742,3,3,2,5,4,0.00,5,0,1,2,0,0,0,,,1297920200209019,7,1,2,,,,,Y,we,1297920200209,1,,1297920200209019,1,3,S:8AM-8PM,02,,,PASCO,1634,172736,167759,8,1,,8,2,8,2,53,2,16MAR202011:01,8,8857030302,8835020501,,,,,,,,6535.7404287,2020021233weS:8AM-8PM,,0,1297920200209019,33540,05/04/2021
REQUIEM SHARK FAMILY,SHEEPSHEAD,2020011243weS:8AM-8PM,2020112431529520200112,2020,0,40,143,12,15,986,1,3,3,5,4,0.00,20,16,1,2,0,0,0,,,1529520200112001,7,1,2,,,,,O,we,1529520200112,1,,1529520200112001,1,4,S:8AM-8PM,01,,,,1226,169189,160178,8,1,,8,1,8,1,40,2,20FEB202011:30,8,8835430301,8708020000,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112001,74128,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,115,12,15,986,1,3,3,5,4,0.00,3,1,1,1,0,0,0,,,1529520200112002,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112002,1,4,S:8AM-8PM,01,,,SARASOTA,1227,,,8,1,,8,2,8,1,73,2,20FEB202011:30,8,,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112002,34293,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,0,39,93,12,15,986,1,3,3,5,2,0.00,10,10,1,2,0,0,0,,,1529520200112003,7,1,2,,,,,O,we,1529520200112,1,,1529520200112003,1,4,S:8AM-8PM,01,,,,1240,,,8,1,,8,2,8,1,63,2,20FEB202011:30,8,,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112003,44044,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,1,6,37,12,15,986,1,3,3,5,1,,2,2,1,0,0,0,0,,,1529520200112004,7,1,2,,,,,O,we,1529520200112,1,,1529520200112004,,4,S:8AM-8PM,01,,,LOS ANGELES,1243,,,8,1,,8,2,8,1,999,2,20FEB202011:30,8,,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112004,90002,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,115,12,15,986,1,3,3,5,4,0.00,2,1,1,3,0,0,0,,,1529520200112005,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112005,1,4,S:8AM-8PM,01,,,SARASOTA,1300,,,8,1,,8,1,8,1,999,2,20FEB202011:30,8,,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112005,34288,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,115,12,15,986,1,3,3,5,4,0.00,3,1,1,1,0,0,0,,,1529520200112006,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112006,1,4,S:8AM-8PM,01,,,SARASOTA,1301,,,8,1,,8,2,8,1,999,2,20FEB202011:30,8,,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112006,34288,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,115,12,15,986,1,3,3,5,4,0.00,6,1,1,1,0,0,0,,,1529520200112007,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112007,1,4,S:8AM-8PM,01,,,SARASOTA,1302,,,8,1,,8,2,8,1,999,2,20FEB202011:30,8,,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112007,34288,05/04/2021
,COMMON SNOOK,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,15,12,15,986,1,3,3,5,1,0.00,200,56,1,1,0,0,0,,,1529520200112008,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112008,1,4,S:8AM-8PM,01,,,CHARLOTTE,1358,167648,,8,1,,8,1,8,1,30,2,20FEB202011:30,8,8835010105,,,,,,,,,9264.0599298,2020011243weS:8AM-8PM,,0,1529520200112008,99998,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,15,12,15,986,1,3,3,5,6,,30,4,1,0,0,0,0,,,1529520200112009,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112009,,4,S:8AM-8PM,01,,,CHARLOTTE,1407,,,8,1,,8,1,8,1,21,2,20FEB202011:30,8,,,,,,,,,,17707.046321,2020011243weS:8AM-8PM,,0,1529520200112009,33950,05/04/2021
,SHEEPSHEAD,2020011243weS:8AM-8PM,2020112431529520200112,2020,5,51,1,12,15,986,1,3,3,5,2,,12,0,1,0,0,0,0,,,1529520200112010,7,1,2,,,,,O,we,1529520200112,1,,1529520200112010,,4,S:8AM-8PM,01,,,ACCOMACK,1427,169189,,8,1,,8,2,8,1,72,2,20FEB202011:30,8,8835430301,,,,,,,,,17707.046321,2020011243weS:8AM-8PM,,0,1529520200112010,23417,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,0,39,151,12,15,986,1,3,3,5,1.5,0.00,1,1,1,2,0,0,0,,,1529520200112011,7,1,2,,,,,O,we,1529520200112,1,,1529520200112011,1,4,S:8AM-8PM,01,,,,1433,,,8,1,,8,2,8,1,37,2,20FEB202011:30,8,,,,,,,,,,17707.046321,2020011243weS:8AM-8PM,,0,1529520200112011,44685,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,0,39,151,12,15,986,1,3,3,5,1.5,0.00,1,1,1,1,0,0,0,,,1529520200112012,7,1,2,,,,,O,we,1529520200112,1,,1529520200112012,1,4,S:8AM-8PM,01,,,,1434,,,8,1,,8,1,8,2,30,2,20FEB202011:30,8,,,,,,,,,,17707.046321,2020011243weS:8AM-8PM,,0,1529520200112012,44685,05/04/2021
,,2020011243weS:8AM-8PM,2020112431529520200112,2020,7,12,115,12,15,986,1,3,3,5,4,0.00,5,0,1,1,0,0,0,,,1529520200112013,7,1,2,,,,,Y,we,1529520200112,1,,1529520200112013,1,4,S:8AM-8PM,01,,,SARASOTA,1454,,,8,1,,8,1,8,2,999,2,20FEB202011:30,8,,,,,,,,,,17707.046321,2020011243weS:8AM-8PM,,0,1529520200112013,34288,05/04/2021
