Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
2020-09-22,7,1254,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,2,55,37,2,70,1,4,1,3
2020-09-22,7,1256,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,1,55,37,2,70,2,4,1,3
2020-09-22,7,1343,4,6,we,SHEEPSHEAD,8,5,8,8.0,7.0,1,5,55,37,2,70,1,2,2,3
2020-09-22,7,1311,4,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.0,1,1,55,37,G,20,1,3,1,3
2020-09-22,7,1343,4,6,wd,ATLANTIC CROAKER,8,5,8,5.0,3.5,2,0,55,37,G,50,1,4,1,3
2020-09-22,7,1344,4,6,wd,ATLANTIC CROAKER,8,5,8,5.0,3.5,2,0,55,37,G,64,1,4,1,3
2020-09-22,7,1344,4,6,wd,ATLANTIC CROAKER,8,5,8,5.0,3.5,2,0,55,37,G,70,1,4,1,3
2020-09-22,7,1344,4,6,wd,ATLANTIC CROAKER,8,5,8,5.0,3.5,2,0,55,37,G,47,1,4,1,3
2020-09-22,7,1621,4,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,1,55,37,G,13,1,3,1,3
2020-09-22,8,1205,4,6,we,SPOTTED SEATROUT,8,5,8,3.0,2.0,2,0,55,37,G,20,2,5,1,3
2020-09-22,8,1239,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,4,55,37,G,45,1,2,2,3
2020-09-22,8,1310,4,6,we,RED DRUM,8,5,8,7.5,7.0,1,1,55,37,G,40,1,3,1,1
2020-09-22,8,1310,4,6,we,RED DRUM,8,5,8,7.5,7.0,1,1,55,37,G,10,1,3,1,1
2020-09-22,8,1314,4,6,we,SPANISH MACKEREL,8,5,8,5.0,2.0,1,4,55,37,G,50,1,1,1,3
2020-09-22,8,1505,4,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.0,1,1,55,37,G,43,1,4,1,3
2020-09-22,8,1116,4,6,wd,SEATROUT GENUS,8,5,8,3.0,2.0,1,1,55,37,G,77,1,2,1,3
2020-09-22,8,1116,4,6,wd,WEAKFISH,8,5,8,3.0,2.0,1,1,55,37,G,85,1,2,1,3
2020-09-22,8,1247,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,25,55,37,G,68,1,2,2,3
2020-09-22,8,1416,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,6.5,1,3,55,37,G,65,1,3,1,3
2020-09-22,8,1416,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,6.5,1,2,55,37,G,70,1,3,1,3
2020-09-22,8,1626,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.0,6.0,1,1,55,37,G,50,1,2,1,3
2020-09-22,8,1218,4,6,wd,KINGFISH GENUS,8,5,8,4.0,3.5,1,1,55,37,G,59,1,4,1,3
2020-09-22,7,1807,4,6,we,SPOTTED SEATROUT,8,5,8,3.0,3.0,1,1,13,37,3,36,1,1,1,3
2020-09-22,7,1317,4,6,wd,SPOTTED SEATROUT,8,5,8,4.0,4.0,1,1,31,37,3,68,1,1,1,3
2020-09-22,7,1426,4,6,wd,SPANISH MACKEREL,8,5,8,8.0,7.0,1,7,31,37,3,48,1,2,2,1
2020-09-22,7,2044,4,6,we,WEAKFISH,8,5,8,3.0,3.0,1,1,31,37,2,45,1,2,1,3
2020-09-22,7,45,4,6,we,BLUEFISH,8,5,8,3.5,3.5,1,4,31,37,2,50,1,3,2,3
2020-09-22,7,1136,4,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,1,13,37,3,37,1,2,1,3
2020-09-22,7,1137,4,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.5,1,3,13,37,3,66,1,2,1,3
2020-09-22,7,1317,4,6,wd,RED DRUM,8,5,8,4.0,3.0,1,1,31,37,5,58,1,2,1,3
2020-09-22,7,1352,4,6,wd,RED DRUM,8,5,8,5.0,3.0,2,0,31,37,3,35,1,2,1,3
2020-09-22,7,1422,4,6,wd,SHEEPSHEAD,8,5,8,5.5,5.0,1,1,31,37,2,38,1,4,1,3
2020-09-22,7,1422,4,6,wd,SHEEPSHEAD,8,5,8,5.5,5.0,1,1,31,37,2,18,1,4,1,3
2020-09-22,7,1024,4,6,we,RED DRUM,8,5,8,4.5,4.0,1,2,137,37,3,70,1,2,2,3
2020-09-22,8,1251,4,6,wd,RED DRUM,8,5,8,3.0,2.5,1,1,31,37,3,37,1,4,1,3
2020-09-22,8,1252,4,6,wd,RED DRUM,8,5,8,3.0,2.5,1,1,31,37,3,34,2,4,1,3
2020-09-22,8,1501,4,6,we,SPOTTED SEATROUT,8,5,8,7.0,4.0,1,1,13,37,G,61,2,2,1,3
2020-09-22,8,1501,4,6,we,SPOTTED SEATROUT,8,5,8,7.0,4.0,1,1,13,37,G,61,1,2,1,3
2020-09-22,8,1110,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,1,2,13,37,3,42,1,2,2,3
2020-09-22,8,1601,4,6,we,RED DRUM,8,5,8,4.0,3.5,1,1,13,37,3,59,1,1,1,3
2020-09-22,8,1618,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,10.0,8.5,1,1,13,37,3,58,1,2,1,3
2020-09-22,8,1618,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,10.0,8.5,1,1,13,37,3,52,1,2,1,3
2020-09-22,8,1617,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,6.0,1,7,31,37,2,51,1,2,2,3
2020-09-22,8,1828,4,6,wd,SPOTTED SEATROUT,8,5,8,3.0,3.0,1,2,13,37,3,41,1,2,1,3
2020-09-22,8,1828,4,6,wd,SPOTTED SEATROUT,8,5,8,3.0,3.0,1,1,13,37,3,14,1,2,1,3
2020-09-22,7,1512,4,6,wd,SPOTTED SEATROUT,8,5,8,7.0,6.0,1,4,19,37,5,60,1,2,2,3
2020-09-22,7,1159,4,6,we,BLACK DRUM,8,5,8,4.0,3.0,2,0,129,37,3,56,1,2,1,3
2020-09-22,7,1159,4,6,we,BLACK DRUM,8,5,8,4.0,3.0,2,0,129,37,3,72,1,2,1,3
2020-09-22,7,1412,4,6,we,SHEEPSHEAD,8,5,8,7.0,6.5,1,1,129,37,5,58,1,2,1,3
2020-09-22,8,1508,4,6,wd,RED DRUM,8,5,8,8.0,5.0,2,0,129,37,5,57,1,2,1,3
2020-09-22,8,1508,4,6,wd,RED DRUM,8,5,8,8.0,5.0,2,0,129,37,5,62,1,2,1,3
2020-09-22,7,1550,4,6,we,RED DRUM,8,5,8,4.0,2.0,1,1,55,37,G,46,1,3,1,3
2020-09-22,7,1127,4,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.0,1,2,55,37,G,45,1,1,1,3
2020-09-22,7,1142,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,1,55,37,G,28,1,5,1,3
2020-09-22,7,1249,4,6,we,SHEEPSHEAD,8,5,8,3.5,2.5,1,1,55,37,G,55,1,3,1,3
2020-09-22,8,1151,4,6,we,SHEEPSHEAD,8,5,8,5.0,4.0,1,1,55,37,G,28,1,1,1,3
2020-09-22,8,1339,4,6,we,ATLANTIC CROAKER,8,5,8,6.5,5.0,2,0,55,37,G,40,2,3,1,3
2020-09-22,8,1508,4,6,we,SHEEPSHEAD,8,5,8,4.0,3.0,1,3,55,37,G,40,1,2,2,3
2020-09-22,8,1605,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,55,37,G,71,1,3,1,3
2020-09-22,7,1148,4,6,wd,SHEEPSHEAD,8,5,8,4.0,3.5,1,2,129,37,5,64,1,2,2,3
2020-09-22,7,1419,4,6,wd,BLACK DRUM,8,5,8,4.0,4.0,1,1,129,37,5,59,1,2,1,3
2020-09-22,7,1419,4,6,wd,BLACK DRUM,8,5,8,4.0,4.0,2,0,129,37,5,56,1,2,1,3
2020-09-22,7,1458,4,6,we,SPOTTED SEATROUT,8,5,8,4.0,4.0,1,1,19,37,3,71,1,3,1,1
2020-09-22,7,1458,4,6,we,SPOTTED SEATROUT,8,5,8,4.0,4.0,1,1,19,37,3,73,1,3,1,1
2020-09-22,7,1523,4,6,we,SHEEPSHEAD,8,5,8,5.0,4.5,1,1,19,37,3,57,1,4,1,1
2020-09-22,7,1523,4,6,we,SHEEPSHEAD,8,5,8,5.0,5.0,2,0,19,37,3,9,1,4,1,1
2020-09-22,7,1524,4,6,we,SHEEPSHEAD,8,5,8,5.0,5.0,2,0,19,37,3,52,1,4,1,1
2020-09-22,7,1524,4,6,we,SHEEPSHEAD,8,5,8,5.0,5.0,2,0,19,37,3,10,1,4,1,1
2020-09-22,7,1411,4,6,we,RED DRUM,8,5,8,7.0,5.0,1,1,129,37,2,45,1,2,1,3
2020-09-22,7,1411,4,6,we,RED DRUM,8,5,8,7.0,7.0,1,2,129,37,2,25,1,2,1,3
2020-09-22,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,1,129,37,5,43,1,4,1,3
2020-09-22,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,2,0,129,37,5,18,1,4,1,3
2020-09-22,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,2,0,129,37,5,15,1,4,1,3
2020-09-22,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,2,0,129,37,5,67,1,4,1,3
2020-09-22,8,1638,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,1,1,19,37,3,40,1,9,1,3
2020-09-22,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,2,0,19,37,3,41,1,9,1,3
2020-09-22,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,2,0,19,37,3,12,2,9,1,3
2020-09-22,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,2,0,19,37,3,16,1,9,1,3
2020-09-22,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,2,0,19,37,3,14,1,9,1,3
2020-09-22,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,2,0,19,37,3,8,2,9,1,3
2020-09-22,8,1625,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,1,5,19,37,5,57,1,3,3,3
2020-09-22,8,1814,4,6,wd,RED DRUM,8,5,8,5.0,5.0,2,0,19,37,5,33,1,2,1,3
2020-09-22,8,1819,4,6,wd,RED DRUM,8,5,8,5.0,5.0,2,0,19,37,5,36,1,2,1,3
2020-09-22,7,1632,4,6,wd,RED DRUM,8,5,8,9.0,8.5,2,0,55,37,G,65,1,1,1,3
2020-09-22,7,1243,4,6,we,RED DRUM,8,5,8,5.0,3.5,2,0,55,37,G,30,1,4,1,3
2020-09-22,7,1243,4,6,we,RED DRUM,8,5,8,5.0,3.5,2,0,55,37,G,30,2,4,1,3
2020-09-22,7,1243,4,6,we,RED DRUM,8,5,8,5.0,3.5,2,0,55,37,G,62,2,4,1,3
2020-09-22,7,1334,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,60,1,2,1,3
2020-09-22,7,1334,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,35,1,2,1,3
2020-09-22,7,1711,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,2,55,37,G,25,2,4,2,3
2020-09-22,7,1712,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,2,0,55,37,G,23,2,4,1,3
2020-09-22,7,1712,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,2,0,55,37,G,25,1,4,1,3
2020-09-22,7,1742,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,2.0,2,0,55,37,G,46,1,2,1,3
2020-09-22,7,1742,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,2.0,2,0,55,37,G,7,1,2,1,3
2020-09-22,7,1136,4,6,we,SPOTTED SEATROUT,8,5,8,8.5,7.0,1,2,55,37,2,46,1,2,2,3
2020-09-22,7,1320,4,6,we,SEATROUT GENUS,8,5,8,5.5,5.0,1,1,55,37,2,33,1,2,1,3
2020-09-22,7,1320,4,6,we,SEATROUT GENUS,8,5,8,5.5,5.0,1,1,55,37,2,31,2,2,1,3
2020-09-22,7,1249,4,6,wd,RED DRUM,8,5,8,4.0,3.5,1,1,55,37,G,62,2,2,1,3
2020-09-22,7,1445,4,6,wd,RED DRUM,8,5,8,7.0,5.0,1,1,55,37,G,37,1,2,1,1
2020-09-22,8,1421,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,55,37,G,66,1,1,1,3
2020-09-22,8,1205,4,6,we,SHEEPSHEAD,8,5,8,6.0,5.5,2,0,55,37,G,31,1,1,1,3
2020-09-22,8,1213,4,6,we,SHEEPSHEAD,8,5,8,6.0,5.5,2,0,55,37,G,12,1,1,1,3
2020-09-22,8,1327,4,6,we,SHEEPSHEAD,8,5,8,4.5,3.5,1,8,55,37,G,28,1,1,1,3
2020-09-22,8,1422,4,6,we,SPOTTED SEATROUT,8,5,8,7.5,7.0,1,7,55,37,G,32,1,2,2,3
2020-09-22,8,1544,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,3.0,2.5,1,1,55,37,G,54,1,1,1,3
2020-09-22,8,1401,4,6,we,RED DRUM,8,5,8,5.0,4.0,2,0,55,37,G,36,1,1,1,3
2020-09-22,8,1414,4,6,we,RED DRUM,8,5,8,5.0,4.0,2,0,55,37,G,36,1,1,1,3
2020-09-22,8,1431,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,1,1,55,37,G,63,2,2,1,3
2020-09-22,8,1515,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,4,55,37,G,55,1,2,2,3
2020-09-22,8,1331,4,6,wd,RED DRUM,8,5,8,7.0,4.0,1,1,55,37,G,54,1,2,1,3
2020-09-22,8,1347,4,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,49,1,3,1,3
2020-09-22,8,1347,4,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,54,1,3,1,3
2020-09-22,8,1348,4,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,17,1,3,1,3
2020-09-22,8,1545,4,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,1,55,37,G,48,1,1,1,3
2020-09-22,7,1446,4,6,wd,SHEEPSHEAD,8,5,8,4.0,3.5,1,7,133,37,2,66,1,1,1,3
2020-09-22,8,1345,4,6,we,SPOTTED SEATROUT,8,5,8,7.0,6.5,1,1,137,37,3,36,1,2,1,3
2020-09-22,8,1347,4,6,we,SPOTTED SEATROUT,8,5,8,7.0,6.5,1,1,137,37,3,35,1,2,1,3
2020-09-22,7,1201,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,2,0,31,37,2,54,1,1,1,3
2020-09-22,7,1545,4,6,wd,RED DRUM,8,5,8,6.0,5.0,2,0,31,37,3,66,1,2,1,3
2020-09-22,7,1145,4,6,we,RED DRUM,8,5,8,3.0,2.5,2,0,31,37,3,43,1,2,1,1
2020-09-22,7,1235,4,6,we,SHEEPSHEAD,8,5,8,6.0,5.5,1,12,31,37,3,24,1,3,3,3
2020-09-22,8,937,4,6,we,RED DRUM,8,5,8,5.0,4.5,2,0,31,37,3,43,1,3,1,3
2020-09-22,8,1255,4,6,we,RED DRUM,8,5,8,5.0,4.0,1,3,31,37,5,32,1,2,2,3
2020-09-22,8,1339,4,6,we,RED DRUM,8,5,8,7.0,6.5,1,1,31,37,3,59,1,3,1,3
2020-09-22,8,1340,4,6,we,RED DRUM,8,5,8,7.0,6.5,2,0,31,37,3,37,1,3,1,3
2020-09-22,8,1340,4,6,we,RED DRUM,8,5,8,7.0,6.5,2,0,31,37,3,45,1,3,1,3
2020-09-22,8,1312,4,6,we,RED DRUM,8,5,8,2.5,2.0,1,1,31,37,3,33,1,3,1,3
2020-09-22,8,1506,4,6,we,SHEEPSHEAD,8,5,8,8.0,7.0,1,3,31,37,3,61,1,2,2,3
2020-09-22,8,1435,4,6,we,RED DRUM,8,5,8,3.0,1.0,2,0,31,37,3,47,1,1,1,3
2020-09-22,8,1102,4,6,we,RED DRUM,8,5,8,5.5,4.0,1,1,31,37,3,19,1,1,1,3
2020-09-22,8,1119,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,2,0,31,37,3,48,1,2,1,3
2020-09-22,8,1120,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,2,0,31,37,3,59,1,2,1,3
2020-09-22,8,1628,4,6,we,SPANISH MACKEREL,8,5,8,8.0,6.0,2,0,31,37,3,39,1,4,1,3
2020-09-22,8,1253,4,6,wd,SPOTTED SEATROUT,8,5,8,3.0,2.5,1,4,133,37,3,54,1,1,1,1
2020-09-22,7,1139,4,6,we,RED DRUM,8,5,8,5.0,3.5,1,1,19,37,5,62,1,2,1,3
2020-09-22,7,1328,4,6,we,RED DRUM,8,5,8,7.5,7.0,1,1,19,37,5,76,1,1,1,3
2020-09-22,7,1544,4,6,we,SPANISH MACKEREL,8,5,8,4.0,3.5,2,0,19,37,3,62,1,3,1,3
2020-09-22,7,1544,4,6,we,SPANISH MACKEREL,8,5,8,4.0,3.5,2,0,19,37,3,65,1,3,1,3
2020-09-22,7,1610,4,6,we,GAG,8,5,8,10.0,6.0,2,0,19,37,5,61,1,3,1,3
2020-09-22,7,1610,4,6,we,GAG,8,5,8,10.0,6.0,2,0,19,37,5,26,1,3,1,3
2020-09-22,7,1610,4,6,we,GAG,8,5,8,10.0,6.0,2,0,19,37,5,49,1,3,1,3
2020-09-22,7,1512,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,7.5,1,4,19,37,5,62,1,1,1,3
2020-09-22,7,1619,4,6,wd,SHEEPSHEAD,8,5,8,6.5,6.0,2,0,19,37,5,24,1,2,1,3
2020-09-22,7,1620,4,6,wd,SHEEPSHEAD,8,5,8,6.5,6.0,2,0,19,37,5,75,1,2,1,3
2020-09-22,8,1126,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,1,1,19,37,3,76,1,2,1,3
2020-09-22,8,1126,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,2,0,19,37,3,58,1,2,1,3
2020-09-22,8,1144,4,6,wd,RED DRUM,8,5,8,6.0,3.0,1,3,19,37,5,64,1,1,1,3
2020-09-22,8,1234,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,4.0,2,0,19,37,5,64,1,1,1,3
2020-09-22,8,1307,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,19,37,3,36,1,2,1,3
2020-09-22,8,1310,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,19,37,3,37,2,2,1,3
2020-09-22,8,1321,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5.0,2,0,19,37,3,33,1,2,1,1
2020-09-22,8,1321,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5.0,2,0,19,37,3,28,1,2,1,1
2020-09-22,8,1327,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,5.0,2,0,19,37,3,60,1,3,1,1
2020-09-22,8,1327,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,5.0,2,0,19,37,3,60,2,3,1,1
2020-09-22,8,1358,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,19,37,3,31,1,2,1,3
2020-09-22,8,1516,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,1,19,37,5,60,1,2,1,3
2020-09-22,8,1526,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,9.0,5.0,1,2,19,37,3,68,1,2,2,1
2020-09-22,8,1538,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,1,19,37,3,62,1,2,1,3
2020-09-22,8,1350,4,6,we,RED DRUM,8,5,8,6.0,5.0,1,2,129,37,2,37,1,2,2,3
2020-09-22,8,1444,4,6,we,RED DRUM,8,5,8,5.0,4.0,1,2,129,37,2,48,1,1,1,3
2020-09-22,8,1129,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,1,2,129,37,3,61,1,3,1,1
2020-09-22,8,1257,4,6,we,RED DRUM,8,5,8,7.0,6.0,2,0,129,37,3,55,1,2,1,1
2020-09-22,8,1257,4,6,we,RED DRUM,8,5,8,7.0,6.0,2,0,129,37,3,41,1,2,1,1
2020-09-22,8,1450,4,6,we,RED DRUM,8,5,8,9.0,8.0,1,5,129,37,3,54,1,3,3,3
2020-09-22,8,1524,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,129,37,3,27,1,5,1,1
2020-09-22,8,1524,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,129,37,3,27,2,5,1,1
2020-09-22,8,1524,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,129,37,3,24,2,5,1,1
2020-09-22,8,1532,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.5,4.0,1,2,129,37,3,44,1,2,2,3
2020-09-22,8,1625,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.5,4.0,1,1,129,37,3,33,1,3,1,1
2020-09-22,8,1632,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,10.0,8.0,1,8,129,37,3,27,1,2,2,3
2020-09-22,7,1126,4,6,wd,SPANISH MACKEREL,8,5,8,2.0,1.5,1,2,31,37,5,58,1,3,3,3
2020-09-22,8,1100,4,6,wd,LEFTEYE FLOUNDER FAMILY,8,5,8,6.0,2.0,2,0,31,37,5,48,1,2,1,3
2020-09-22,8,1529,4,6,wd,RED DRUM,8,5,8,6.0,4.0,1,1,133,37,3,59,1,1,1,3
2020-09-22,8,1142,4,6,we,RED DRUM,8,5,8,3.0,2.0,1,2,31,37,3,62,1,2,2,3
2020-09-22,8,1224,4,6,we,RED DRUM,8,5,8,6.0,1.5,1,2,31,37,3,22,1,2,1,3
2020-09-22,8,1541,4,6,we,SHEEPSHEAD,8,5,8,6.0,4.5,1,2,31,37,3,45,1,7,7,3
2020-09-22,8,1600,4,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,10.0,10.0,1,7,31,37,3,43,1,2,2,3
2020-09-22,8,1617,4,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,6.0,5.0,1,6,31,37,3,50,1,2,2,3
2020-09-22,7,1212,4,6,we,SPOTTED SEATROUT,8,5,8,5.0,5.0,1,4,55,37,G,66,1,2,2,3
2020-09-22,7,1416,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,2,0,55,37,G,32,1,3,1,3
2020-09-22,7,1243,4,6,we,RED DRUM,8,5,8,6.0,4.5,1,1,55,37,2,30,1,1,1,3
2020-09-22,7,1518,4,6,we,SPOTTED SEATROUT,8,5,8,7.0,6.0,1,2,55,37,G,66,1,3,3,3
2020-09-22,7,1455,4,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,2,55,37,G,26,1,2,2,1
2020-09-22,8,1112,4,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.5,2,0,95,37,G,62,1,1,1,3
2020-11-18,9,1348,5,6,wd,SPANISH MACKEREL,7,1,1,5.0,4.0,1,10,31,37,1,61,2,5,5,3
2020-11-18,10,1153,5,6,we,SEA BASS FAMILY,7,1,1,4.0,4.0,1,1,31,37,1,68,1,5,1,3
2020-11-18,10,1154,5,6,we,SEA BASS FAMILY,7,1,1,4.0,4.0,1,2,31,37,1,41,1,5,1,3
2020-11-18,9,1538,5,6,we,SPANISH MACKEREL,7,1,1,5.0,3.5,1,23,55,37,1,23,1,6,6,3
2020-11-18,9,1101,5,6,wd,MACKEREL GENUS,7,1,1,4.5,3.5,1,20,55,37,1,50,1,5,5,3
2020-11-18,9,1156,5,6,wd,LEFTEYE FLOUNDER GENUS,7,1,1,4.0,3.0,1,11,55,37,1,63,1,2,2,3
2020-11-18,9,1511,5,6,wd,MACKEREL FAMILY,7,1,1,3.0,2.5,2,0,55,37,1,58,1,6,1,3
2020-11-18,9,1514,5,6,wd,MACKEREL FAMILY,7,1,1,3.0,2.5,2,0,55,37,1,14,1,6,1,3
2020-11-18,9,1514,5,6,wd,MACKEREL FAMILY,7,1,1,3.0,2.5,2,0,55,37,1,16,1,6,1,3
2020-11-18,9,1514,5,6,wd,MACKEREL FAMILY,7,1,1,3.0,2.5,2,0,55,37,1,17,1,6,1,3
2020-11-18,9,1514,5,6,wd,MACKEREL FAMILY,7,1,1,3.0,2.5,2,0,55,37,1,17,1,6,1,3
2020-11-18,9,1517,5,6,wd,MACKEREL FAMILY,7,1,1,3.0,2.5,2,0,55,37,1,17,1,6,1,3
2020-11-18,10,1122,5,6,we,SPANISH MACKEREL,7,1,1,5.0,4.0,1,16,55,37,1,68,1,5,5,3
2020-11-18,9,1123,5,6,wd,SPANISH MACKEREL,7,1,1,5.0,5.0,1,3,31,37,1,62,1,2,2,3
2020-11-18,9,1116,5,6,we,SPANISH MACKEREL,7,1,1,5.0,4.5,1,20,31,37,1,60,1,6,6,3
2020-11-18,9,1219,5,6,we,SPANISH MACKEREL,7,1,1,4.5,4.0,1,25,31,37,1,64,1,5,5,3
2020-11-18,10,1301,5,6,wd,SPANISH MACKEREL,7,1,1,5.0,4.0,1,29,31,37,1,50,1,3,3,3
2020-11-18,10,1135,5,6,we,SPANISH MACKEREL,7,1,1,4.0,3.5,2,0,31,37,1,51,1,2,1,3
2020-11-18,10,1135,5,6,we,SPANISH MACKEREL,7,1,1,4.0,3.5,2,0,31,37,1,15,1,2,1,3
2020-11-18,10,1604,5,6,wd,SPANISH MACKEREL,7,1,1,4.0,3.0,1,15,19,37,1,58,1,3,3,3
2020-11-18,10,1513,5,6,we,SPANISH MACKEREL,7,1,1,5.0,3.0,1,24,129,37,1,79,2,4,4,3
2020-11-18,10,1217,5,6,we,SPANISH MACKEREL,7,1,1,5.0,4.0,1,21,129,37,1,53,1,4,4,3
2020-11-18,10,1111,5,6,wd,SPANISH MACKEREL,7,1,1,5.0,4.5,1,20,55,37,1,35,1,2,2,3
2020-11-18,10,1129,5,6,wd,SPANISH MACKEREL,7,1,1,5.0,4.0,1,16,55,37,1,55,1,6,6,3
2020-11-18,10,1533,5,6,wd,ATLANTIC CUTLASSFISH,7,1,1,4.0,2.5,1,10,55,37,1,48,1,6,6,3
2020-11-18,10,1554,5,6,wd,SPANISH MACKEREL,7,1,1,4.0,3.0,1,22,55,37,1,25,1,4,4,3
2020-11-18,10,1204,5,6,we,SPANISH MACKEREL,7,1,1,4.5,3.5,1,13,55,37,1,41,2,2,2,3
2020-11-18,10,1102,5,6,wd,SPANISH MACKEREL,7,1,1,5.0,4.0,1,28,55,37,1,60,2,2,2,3
2020-11-18,10,1253,5,6,wd,BLUEFISH,7,1,1,5.5,4.0,1,21,55,37,1,48,1,2,2,3
