index,Date file created_k,Month of intercept_k,Time of intercept_k,Data sampling period_k,Sub region of trip_k,Kind of day_k,Fish target species_k,Mode of fishing_k,Collapsed area of fishing_k,Distance from shore_k,Hours on boat_k,Hours fished_k,Catch fish_k,Number of fish avail for inspection_k,County of intercept_k,State of intercept_k,Area of fishing_k,Angler age_k,Angler gender_k,Number in fishing party_k,Number of contributing fishermen_k,See any sea turtles while fishing?_k
1475,22-Sep-20,8,1520,4,6,we,BLACK SEA BASS,8,2,2,6,3,1,1,31,37,1,68,1,4,1,3
1476,22-Sep-20,8,1545,4,6,we,DOLPHIN,8,2,2,7,5,2,0,31,37,1,63,1,2,1,3
1477,22-Sep-20,8,1603,4,6,we,KING MACKEREL,8,2,2,12,8,2,0,31,37,1,21,1,3,1,3
1478,22-Sep-20,8,1604,4,6,we,KING MACKEREL,8,2,2,12,8,2,0,31,37,1,24,1,3,1,3
1479,22-Sep-20,7,1213,4,6,we,KING MACKEREL,8,2,2,4,2,1,2,19,37,1,42,1,2,1,3
1480,22-Sep-20,7,1428,4,6,we,DOLPHIN,8,2,2,7.5,3,1,3,19,37,1,42,1,2,1,3
1481,22-Sep-20,7,1523,4,6,we,DOLPHIN,8,2,2,9.5,7,2,0,19,37,1,40,1,2,1,3
1482,22-Sep-20,7,1523,4,6,we,DOLPHIN,8,2,2,9.5,7,2,0,19,37,1,52,1,2,1,3
1483,22-Sep-20,7,1529,4,6,we,KING MACKEREL,8,2,2,10,5,1,1,129,37,1,35,1,2,1,3
1484,22-Sep-20,8,1334,4,6,wd,LEFTEYE FLOUNDER GENUS,8,2,2,5.5,3,2,0,19,37,1,54,2,3,1,3
1485,22-Sep-20,8,1335,4,6,wd,LEFTEYE FLOUNDER GENUS,8,2,2,5.5,3,2,0,19,37,1,74,2,3,1,3
1486,22-Sep-20,8,1335,4,6,wd,LEFTEYE FLOUNDER GENUS,8,2,2,5.5,3,2,0,19,37,1,53,1,3,1,3
1487,22-Sep-20,8,1329,4,6,we,SPOTTED SEATROUT,8,2,2,7,6.5,2,0,129,37,1,41,1,3,1,3
1488,22-Sep-20,8,1329,4,6,we,SPOTTED SEATROUT,8,2,2,7,6.5,2,0,129,37,1,37,1,3,1,3
1489,22-Sep-20,7,1313,4,6,wd,GAG,8,2,2,7,5,1,2,31,37,1,20,1,2,2,3
1490,22-Sep-20,7,1321,4,6,wd,KING MACKEREL,8,2,2,6,3,1,3,31,37,1,60,1,1,1,3
1491,22-Sep-20,7,1720,4,6,we,SAILFISH,8,2,2,12,6,1,3,31,37,1,40,1,3,3,3
1492,22-Sep-20,7,1433,4,6,we,DOLPHIN,8,2,2,9,7,1,7,55,37,1,25,1,4,3,1
1493,22-Sep-20,7,1603,4,6,we,DOLPHIN,8,2,2,10,8,1,1,55,37,1,49,1,4,1,1
1494,22-Sep-20,7,1444,4,6,wd,SPANISH MACKEREL,8,2,2,7,4,1,9,55,37,1,41,1,2,2,1
1495,22-Sep-20,8,1704,4,6,wd,YELLOWFIN TUNA,8,2,2,10,7,1,2,55,37,1,49,1,4,2,3
1496,22-Sep-20,8,1700,4,6,wd,BLUELINE TILEFISH,8,2,2,9,4,2,0,55,37,1,70,1,5,1,3
1497,22-Sep-20,8,1700,4,6,wd,BLUELINE TILEFISH,8,2,2,9,4,2,0,55,37,1,65,1,5,1,3
1498,22-Sep-20,8,1700,4,6,wd,BLUELINE TILEFISH,8,2,2,9,4,2,0,55,37,1,38,1,5,1,3
1499,22-Sep-20,8,1700,4,6,wd,BLUELINE TILEFISH,8,2,2,9,4,2,0,55,37,1,36,1,5,1,3
1500,22-Sep-20,7,2107,4,6,wd,SPOTTED SEATROUT,8,5,8,2,1.5,1,1,31,37,2,76,1,1,1,3
1501,22-Sep-20,8,1614,4,6,we,ATLANTIC CROAKER,8,5,8,6,4.5,1,1,133,37,3,47,1,4,1,3
1502,22-Sep-20,8,1616,4,6,we,ATLANTIC CROAKER,8,5,8,6,4.5,2,0,133,37,3,15,1,4,1,3
1503,22-Sep-20,8,1619,4,6,we,ATLANTIC CROAKER,8,5,8,6,4.5,1,3,133,37,3,33,1,4,1,3
1504,22-Sep-20,8,1242,4,6,wd,RED DRUM,8,5,8,6,5.5,1,2,133,37,2,36,1,2,1,3
1505,22-Sep-20,8,1251,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3,3,1,2,133,37,2,52,1,2,1,3
1506,22-Sep-20,8,1545,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6,3,2,0,133,37,2,32,1,4,1,3
1507,22-Sep-20,8,1644,4,6,wd,DRUM FAMILY,8,5,8,10,9.5,2,0,133,37,2,62,1,2,1,3
1508,22-Sep-20,8,1644,4,6,wd,DRUM FAMILY,8,5,8,10,9.5,2,0,133,37,2,62,1,2,1,3
1509,22-Sep-20,8,1423,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,3,1,2,31,37,2,60,1,1,1,3
1510,22-Sep-20,8,2031,4,6,we,RED DRUM,8,5,8,2.5,1.5,1,6,31,37,2,42,1,3,3,3
1511,22-Sep-20,7,1634,4,6,we,SPANISH MACKEREL,8,5,8,7,4,1,6,31,37,2,62,1,2,2,3
1512,22-Sep-20,7,1147,4,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,4,31,37,3,47,1,2,2,3
1513,22-Sep-20,8,1437,4,6,wd,RED DRUM,8,5,8,5.5,3.5,1,1,31,37,3,48,1,3,1,3
1514,22-Sep-20,7,1014,4,6,we,RED DRUM,8,5,8,3,2,1,1,129,37,5,64,1,1,1,3
1515,22-Sep-20,7,1229,4,6,wd,RED DRUM,8,5,8,4,3,1,1,19,37,5,68,1,1,1,3
1516,22-Sep-20,8,1345,4,6,we,RED DRUM,8,5,8,5,4,1,1,141,37,2,67,1,3,1,3
1517,22-Sep-20,8,1224,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,2,19,37,3,65,1,2,2,3
1518,22-Sep-20,8,1249,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,3,19,37,3,34,1,2,2,3
1519,22-Sep-20,8,1520,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7,5.5,1,4,19,37,3,49,1,2,2,3
1520,22-Sep-20,8,1530,4,6,we,SHEEPSHEAD,8,5,8,5,4.5,1,3,19,37,5,46,1,2,2,3
1521,22-Sep-20,7,1247,4,6,wd,SHEEPSHEAD,8,5,8,6,5,1,1,55,37,G,49,1,4,1,3
1522,22-Sep-20,7,1220,4,6,we,RED DRUM,8,5,8,5,4,1,14,55,37,G,24,1,4,4,3
1523,22-Sep-20,7,1548,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,2,0,55,37,G,58,1,4,1,3
1524,22-Sep-20,7,1637,4,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,4,55,37,G,58,1,2,2,3
1525,22-Sep-20,7,1308,4,6,wd,RED DRUM,8,5,8,6,5,1,5,55,37,G,66,1,2,2,3
1526,22-Sep-20,7,1602,4,6,wd,SHEEPSHEAD,8,5,8,7,6,1,11,55,37,G,56,1,4,4,3
1527,22-Sep-20,7,1501,4,6,we,SPANISH MACKEREL,8,5,8,4.5,3.5,1,30,55,37,2,18,1,2,2,3
1528,22-Sep-20,7,838,4,6,we,SPOTTED SEATROUT,8,5,8,2.5,1.5,1,3,55,37,2,74,1,1,1,3
1529,22-Sep-20,8,1115,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,3,55,37,G,37,1,2,1,3
1530,22-Sep-20,8,1256,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,2,0,55,37,G,72,1,2,1,3
1531,22-Sep-20,7,1254,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,1,2,55,37,2,70,1,4,1,3
1532,22-Sep-20,7,1256,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,1,1,55,37,2,70,2,4,1,3
1533,22-Sep-20,7,1343,4,6,we,SHEEPSHEAD,8,5,8,8,7,1,5,55,37,2,70,1,2,2,3
1534,22-Sep-20,7,1311,4,6,we,SPOTTED SEATROUT,8,5,8,4,3,1,1,55,37,G,20,1,3,1,3
1535,22-Sep-20,7,1343,4,6,wd,ATLANTIC CROAKER,8,5,8,5,3.5,2,0,55,37,G,50,1,4,1,3
1536,22-Sep-20,7,1344,4,6,wd,ATLANTIC CROAKER,8,5,8,5,3.5,2,0,55,37,G,64,1,4,1,3
1537,22-Sep-20,7,1344,4,6,wd,ATLANTIC CROAKER,8,5,8,5,3.5,2,0,55,37,G,70,1,4,1,3
1538,22-Sep-20,7,1344,4,6,wd,ATLANTIC CROAKER,8,5,8,5,3.5,2,0,55,37,G,47,1,4,1,3
1539,22-Sep-20,7,1621,4,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,1,1,55,37,G,13,1,3,1,3
1540,22-Sep-20,8,1205,4,6,we,SPOTTED SEATROUT,8,5,8,3,2,2,0,55,37,G,20,2,5,1,3
1541,22-Sep-20,8,1239,4,6,we,SPOTTED SEATROUT,8,5,8,6,5.5,1,4,55,37,G,45,1,2,2,3
1542,22-Sep-20,8,1310,4,6,we,RED DRUM,8,5,8,7.5,7,1,1,55,37,G,40,1,3,1,1
1543,22-Sep-20,8,1310,4,6,we,RED DRUM,8,5,8,7.5,7,1,1,55,37,G,10,1,3,1,1
1544,22-Sep-20,8,1314,4,6,we,SPANISH MACKEREL,8,5,8,5,2,1,4,55,37,G,50,1,1,1,3
1545,22-Sep-20,8,1505,4,6,we,SPOTTED SEATROUT,8,5,8,4,3,1,1,55,37,G,43,1,4,1,3
1546,22-Sep-20,8,1116,4,6,wd,SEATROUT GENUS,8,5,8,3,2,1,1,55,37,G,77,1,2,1,3
1547,22-Sep-20,8,1116,4,6,wd,WEAKFISH,8,5,8,3,2,1,1,55,37,G,85,1,2,1,3
1548,22-Sep-20,8,1247,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,25,55,37,G,68,1,2,2,3
1549,22-Sep-20,8,1416,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,6.5,1,3,55,37,G,65,1,3,1,3
1550,22-Sep-20,8,1416,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,6.5,1,2,55,37,G,70,1,3,1,3
1551,22-Sep-20,8,1626,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7,6,1,1,55,37,G,50,1,2,1,3
1552,22-Sep-20,8,1218,4,6,wd,KINGFISH GENUS,8,5,8,4,3.5,1,1,55,37,G,59,1,4,1,3
1553,22-Sep-20,7,1807,4,6,we,SPOTTED SEATROUT,8,5,8,3,3,1,1,13,37,3,36,1,1,1,3
1554,22-Sep-20,7,1317,4,6,wd,SPOTTED SEATROUT,8,5,8,4,4,1,1,31,37,3,68,1,1,1,3
1555,22-Sep-20,7,1426,4,6,wd,SPANISH MACKEREL,8,5,8,8,7,1,7,31,37,3,48,1,2,2,1
1556,22-Sep-20,7,2044,4,6,we,WEAKFISH,8,5,8,3,3,1,1,31,37,2,45,1,2,1,3
1557,22-Sep-20,7,45,4,6,we,BLUEFISH,8,5,8,3.5,3.5,1,4,31,37,2,50,1,3,2,3
1558,22-Sep-20,7,1136,4,6,we,SPOTTED SEATROUT,8,5,8,5.5,5,1,1,13,37,3,37,1,2,1,3
1559,22-Sep-20,7,1137,4,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.5,1,3,13,37,3,66,1,2,1,3
1560,22-Sep-20,7,1317,4,6,wd,RED DRUM,8,5,8,4,3,1,1,31,37,5,58,1,2,1,3
1561,22-Sep-20,7,1352,4,6,wd,RED DRUM,8,5,8,5,3,2,0,31,37,3,35,1,2,1,3
1562,22-Sep-20,7,1422,4,6,wd,SHEEPSHEAD,8,5,8,5.5,5,1,1,31,37,2,38,1,4,1,3
1563,22-Sep-20,7,1422,4,6,wd,SHEEPSHEAD,8,5,8,5.5,5,1,1,31,37,2,18,1,4,1,3
1564,22-Sep-20,7,1024,4,6,we,RED DRUM,8,5,8,4.5,4,1,2,137,37,3,70,1,2,2,3
1565,22-Sep-20,8,1251,4,6,wd,RED DRUM,8,5,8,3,2.5,1,1,31,37,3,37,1,4,1,3
1566,22-Sep-20,8,1252,4,6,wd,RED DRUM,8,5,8,3,2.5,1,1,31,37,3,34,2,4,1,3
1567,22-Sep-20,8,1501,4,6,we,SPOTTED SEATROUT,8,5,8,7,4,1,1,13,37,G,61,2,2,1,3
1568,22-Sep-20,8,1501,4,6,we,SPOTTED SEATROUT,8,5,8,7,4,1,1,13,37,G,61,1,2,1,3
1569,22-Sep-20,8,1110,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,4,1,2,13,37,3,42,1,2,2,3
1570,22-Sep-20,8,1601,4,6,we,RED DRUM,8,5,8,4,3.5,1,1,13,37,3,59,1,1,1,3
1571,22-Sep-20,8,1618,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,10,8.5,1,1,13,37,3,58,1,2,1,3
1572,22-Sep-20,8,1618,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,10,8.5,1,1,13,37,3,52,1,2,1,3
1573,22-Sep-20,8,1617,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6,6,1,7,31,37,2,51,1,2,2,3
1574,22-Sep-20,8,1828,4,6,wd,SPOTTED SEATROUT,8,5,8,3,3,1,2,13,37,3,41,1,2,1,3
1575,22-Sep-20,8,1828,4,6,wd,SPOTTED SEATROUT,8,5,8,3,3,1,1,13,37,3,14,1,2,1,3
1576,22-Sep-20,7,1512,4,6,wd,SPOTTED SEATROUT,8,5,8,7,6,1,4,19,37,5,60,1,2,2,3
1577,22-Sep-20,7,1159,4,6,we,BLACK DRUM,8,5,8,4,3,2,0,129,37,3,56,1,2,1,3
1578,22-Sep-20,7,1159,4,6,we,BLACK DRUM,8,5,8,4,3,2,0,129,37,3,72,1,2,1,3
1579,22-Sep-20,7,1412,4,6,we,SHEEPSHEAD,8,5,8,7,6.5,1,1,129,37,5,58,1,2,1,3
1580,22-Sep-20,8,1508,4,6,wd,RED DRUM,8,5,8,8,5,2,0,129,37,5,57,1,2,1,3
1581,22-Sep-20,8,1508,4,6,wd,RED DRUM,8,5,8,8,5,2,0,129,37,5,62,1,2,1,3
1582,22-Sep-20,7,1550,4,6,we,RED DRUM,8,5,8,4,2,1,1,55,37,G,46,1,3,1,3
1583,22-Sep-20,7,1127,4,6,we,SPOTTED SEATROUT,8,5,8,4.5,3,1,2,55,37,G,45,1,1,1,3
1584,22-Sep-20,7,1142,4,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,1,55,37,G,28,1,5,1,3
1585,22-Sep-20,7,1249,4,6,we,SHEEPSHEAD,8,5,8,3.5,2.5,1,1,55,37,G,55,1,3,1,3
1586,22-Sep-20,8,1151,4,6,we,SHEEPSHEAD,8,5,8,5,4,1,1,55,37,G,28,1,1,1,3
1587,22-Sep-20,8,1339,4,6,we,ATLANTIC CROAKER,8,5,8,6.5,5,2,0,55,37,G,40,2,3,1,3
1588,22-Sep-20,8,1508,4,6,we,SHEEPSHEAD,8,5,8,4,3,1,3,55,37,G,40,1,2,2,3
1589,22-Sep-20,8,1605,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,55,37,G,71,1,3,1,3
1590,22-Sep-20,7,1148,4,6,wd,SHEEPSHEAD,8,5,8,4,3.5,1,2,129,37,5,64,1,2,2,3
1591,22-Sep-20,7,1419,4,6,wd,BLACK DRUM,8,5,8,4,4,1,1,129,37,5,59,1,2,1,3
1592,22-Sep-20,7,1419,4,6,wd,BLACK DRUM,8,5,8,4,4,2,0,129,37,5,56,1,2,1,3
1593,22-Sep-20,7,1458,4,6,we,SPOTTED SEATROUT,8,5,8,4,4,1,1,19,37,3,71,1,3,1,1
1594,22-Sep-20,7,1458,4,6,we,SPOTTED SEATROUT,8,5,8,4,4,1,1,19,37,3,73,1,3,1,1
1595,22-Sep-20,7,1523,4,6,we,SHEEPSHEAD,8,5,8,5,4.5,1,1,19,37,3,57,1,4,1,1
1596,22-Sep-20,7,1523,4,6,we,SHEEPSHEAD,8,5,8,5,5,2,0,19,37,3,9,1,4,1,1
1597,22-Sep-20,7,1524,4,6,we,SHEEPSHEAD,8,5,8,5,5,2,0,19,37,3,52,1,4,1,1
1598,22-Sep-20,7,1524,4,6,we,SHEEPSHEAD,8,5,8,5,5,2,0,19,37,3,10,1,4,1,1
1599,22-Sep-20,7,1411,4,6,we,RED DRUM,8,5,8,7,5,1,1,129,37,2,45,1,2,1,3
1600,22-Sep-20,7,1411,4,6,we,RED DRUM,8,5,8,7,7,1,2,129,37,2,25,1,2,1,3
1601,22-Sep-20,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,1,1,129,37,5,43,1,4,1,3
1602,22-Sep-20,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,2,0,129,37,5,18,1,4,1,3
1603,22-Sep-20,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,2,0,129,37,5,15,1,4,1,3
1604,22-Sep-20,7,1219,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,2,0,129,37,5,67,1,4,1,3
1605,22-Sep-20,8,1638,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,5,1,1,19,37,3,40,1,9,1,3
1606,22-Sep-20,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,5,2,0,19,37,3,41,1,9,1,3
1607,22-Sep-20,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,5,2,0,19,37,3,12,2,9,1,3
1608,22-Sep-20,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,5,2,0,19,37,3,16,1,9,1,3
1609,22-Sep-20,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,5,2,0,19,37,3,14,1,9,1,3
1610,22-Sep-20,8,1645,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,5,2,0,19,37,3,8,2,9,1,3
1611,22-Sep-20,8,1625,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,4,1,5,19,37,5,57,1,3,3,3
1612,22-Sep-20,8,1814,4,6,wd,RED DRUM,8,5,8,5,5,2,0,19,37,5,33,1,2,1,3
1613,22-Sep-20,8,1819,4,6,wd,RED DRUM,8,5,8,5,5,2,0,19,37,5,36,1,2,1,3
1614,22-Sep-20,7,1632,4,6,wd,RED DRUM,8,5,8,9,8.5,2,0,55,37,G,65,1,1,1,3
1615,22-Sep-20,7,1243,4,6,we,RED DRUM,8,5,8,5,3.5,2,0,55,37,G,30,1,4,1,3
1616,22-Sep-20,7,1243,4,6,we,RED DRUM,8,5,8,5,3.5,2,0,55,37,G,30,2,4,1,3
1617,22-Sep-20,7,1243,4,6,we,RED DRUM,8,5,8,5,3.5,2,0,55,37,G,62,2,4,1,3
1618,22-Sep-20,7,1334,4,6,we,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,60,1,2,1,3
1619,22-Sep-20,7,1334,4,6,we,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,35,1,2,1,3
1620,22-Sep-20,7,1711,4,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,2,55,37,G,25,2,4,2,3
1621,22-Sep-20,7,1712,4,6,we,SPOTTED SEATROUT,8,5,8,5,4,2,0,55,37,G,23,2,4,1,3
1622,22-Sep-20,7,1712,4,6,we,SPOTTED SEATROUT,8,5,8,5,4,2,0,55,37,G,25,1,4,1,3
1623,22-Sep-20,7,1742,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,2,2,0,55,37,G,46,1,2,1,3
1624,22-Sep-20,7,1742,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,2,2,0,55,37,G,7,1,2,1,3
1625,22-Sep-20,7,1136,4,6,we,SPOTTED SEATROUT,8,5,8,8.5,7,1,2,55,37,2,46,1,2,2,3
1626,22-Sep-20,7,1320,4,6,we,SEATROUT GENUS,8,5,8,5.5,5,1,1,55,37,2,33,1,2,1,3
1627,22-Sep-20,7,1320,4,6,we,SEATROUT GENUS,8,5,8,5.5,5,1,1,55,37,2,31,2,2,1,3
1628,22-Sep-20,7,1249,4,6,wd,RED DRUM,8,5,8,4,3.5,1,1,55,37,G,62,2,2,1,3
1629,22-Sep-20,7,1445,4,6,wd,RED DRUM,8,5,8,7,5,1,1,55,37,G,37,1,2,1,1
1630,22-Sep-20,8,1421,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,55,37,G,66,1,1,1,3
1631,22-Sep-20,8,1205,4,6,we,SHEEPSHEAD,8,5,8,6,5.5,2,0,55,37,G,31,1,1,1,3
1632,22-Sep-20,8,1213,4,6,we,SHEEPSHEAD,8,5,8,6,5.5,2,0,55,37,G,12,1,1,1,3
1633,22-Sep-20,8,1327,4,6,we,SHEEPSHEAD,8,5,8,4.5,3.5,1,8,55,37,G,28,1,1,1,3
1634,22-Sep-20,8,1422,4,6,we,SPOTTED SEATROUT,8,5,8,7.5,7,1,7,55,37,G,32,1,2,2,3
1635,22-Sep-20,8,1544,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,3,2.5,1,1,55,37,G,54,1,1,1,3
1636,22-Sep-20,8,1401,4,6,we,RED DRUM,8,5,8,5,4,2,0,55,37,G,36,1,1,1,3
1637,22-Sep-20,8,1414,4,6,we,RED DRUM,8,5,8,5,4,2,0,55,37,G,36,1,1,1,3
1638,22-Sep-20,8,1431,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4.5,1,1,55,37,G,63,2,2,1,3
1639,22-Sep-20,8,1515,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,4,55,37,G,55,1,2,2,3
1640,22-Sep-20,8,1331,4,6,wd,RED DRUM,8,5,8,7,4,1,1,55,37,G,54,1,2,1,3
1641,22-Sep-20,8,1347,4,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,49,1,3,1,3
1642,22-Sep-20,8,1347,4,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,54,1,3,1,3
1643,22-Sep-20,8,1348,4,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,17,1,3,1,3
1644,22-Sep-20,8,1545,4,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,1,1,55,37,G,48,1,1,1,3
1645,22-Sep-20,7,1446,4,6,wd,SHEEPSHEAD,8,5,8,4,3.5,1,7,133,37,2,66,1,1,1,3
1646,22-Sep-20,8,1345,4,6,we,SPOTTED SEATROUT,8,5,8,7,6.5,1,1,137,37,3,36,1,2,1,3
1647,22-Sep-20,8,1347,4,6,we,SPOTTED SEATROUT,8,5,8,7,6.5,1,1,137,37,3,35,1,2,1,3
1648,22-Sep-20,7,1201,4,6,we,SPOTTED SEATROUT,8,5,8,6,5,2,0,31,37,2,54,1,1,1,3
1649,22-Sep-20,7,1545,4,6,wd,RED DRUM,8,5,8,6,5,2,0,31,37,3,66,1,2,1,3
1650,22-Sep-20,7,1145,4,6,we,RED DRUM,8,5,8,3,2.5,2,0,31,37,3,43,1,2,1,1
1651,22-Sep-20,7,1235,4,6,we,SHEEPSHEAD,8,5,8,6,5.5,1,12,31,37,3,24,1,3,3,3
1652,22-Sep-20,8,937,4,6,we,RED DRUM,8,5,8,5,4.5,2,0,31,37,3,43,1,3,1,3
1653,22-Sep-20,8,1255,4,6,we,RED DRUM,8,5,8,5,4,1,3,31,37,5,32,1,2,2,3
1654,22-Sep-20,8,1339,4,6,we,RED DRUM,8,5,8,7,6.5,1,1,31,37,3,59,1,3,1,3
1655,22-Sep-20,8,1340,4,6,we,RED DRUM,8,5,8,7,6.5,2,0,31,37,3,37,1,3,1,3
1656,22-Sep-20,8,1340,4,6,we,RED DRUM,8,5,8,7,6.5,2,0,31,37,3,45,1,3,1,3
1657,22-Sep-20,8,1312,4,6,we,RED DRUM,8,5,8,2.5,2,1,1,31,37,3,33,1,3,1,3
1658,22-Sep-20,8,1506,4,6,we,SHEEPSHEAD,8,5,8,8,7,1,3,31,37,3,61,1,2,2,3
1659,22-Sep-20,8,1435,4,6,we,RED DRUM,8,5,8,3,1,2,0,31,37,3,47,1,1,1,3
1660,22-Sep-20,8,1102,4,6,we,RED DRUM,8,5,8,5.5,4,1,1,31,37,3,19,1,1,1,3
1661,22-Sep-20,8,1119,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3.5,2,0,31,37,3,48,1,2,1,3
1662,22-Sep-20,8,1120,4,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3.5,2,0,31,37,3,59,1,2,1,3
1663,22-Sep-20,8,1628,4,6,we,SPANISH MACKEREL,8,5,8,8,6,2,0,31,37,3,39,1,4,1,3
1664,22-Sep-20,8,1253,4,6,wd,SPOTTED SEATROUT,8,5,8,3,2.5,1,4,133,37,3,54,1,1,1,1
1665,22-Sep-20,7,1139,4,6,we,RED DRUM,8,5,8,5,3.5,1,1,19,37,5,62,1,2,1,3
1666,22-Sep-20,7,1328,4,6,we,RED DRUM,8,5,8,7.5,7,1,1,19,37,5,76,1,1,1,3
1667,22-Sep-20,7,1544,4,6,we,SPANISH MACKEREL,8,5,8,4,3.5,2,0,19,37,3,62,1,3,1,3
1668,22-Sep-20,7,1544,4,6,we,SPANISH MACKEREL,8,5,8,4,3.5,2,0,19,37,3,65,1,3,1,3
1669,22-Sep-20,7,1610,4,6,we,GAG,8,5,8,10,6,2,0,19,37,5,61,1,3,1,3
1670,22-Sep-20,7,1610,4,6,we,GAG,8,5,8,10,6,2,0,19,37,5,26,1,3,1,3
1671,22-Sep-20,7,1610,4,6,we,GAG,8,5,8,10,6,2,0,19,37,5,49,1,3,1,3
1672,22-Sep-20,7,1512,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8,7.5,1,4,19,37,5,62,1,1,1,3
1673,22-Sep-20,7,1619,4,6,wd,SHEEPSHEAD,8,5,8,6.5,6,2,0,19,37,5,24,1,2,1,3
1674,22-Sep-20,7,1620,4,6,wd,SHEEPSHEAD,8,5,8,6.5,6,2,0,19,37,5,75,1,2,1,3
1675,22-Sep-20,8,1126,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4.5,1,1,19,37,3,76,1,2,1,3
1676,22-Sep-20,8,1126,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4.5,2,0,19,37,3,58,1,2,1,3
1677,22-Sep-20,8,1144,4,6,wd,RED DRUM,8,5,8,6,3,1,3,19,37,5,64,1,1,1,3
1678,22-Sep-20,8,1234,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6,4,2,0,19,37,5,64,1,1,1,3
1679,22-Sep-20,8,1307,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,2,0,19,37,3,36,1,2,1,3
1680,22-Sep-20,8,1310,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,2,0,19,37,3,37,2,2,1,3
1681,22-Sep-20,8,1321,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5,2,0,19,37,3,33,1,2,1,1
1682,22-Sep-20,8,1321,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5,2,0,19,37,3,28,1,2,1,1
1683,22-Sep-20,8,1327,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,5,2,0,19,37,3,60,1,3,1,1
1684,22-Sep-20,8,1327,4,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,5,2,0,19,37,3,60,2,3,1,1
